借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
消费贷A005471343,73298943,70485,266.29,11.72
消费贷A004443596,71305448,71081,16.66,0.3
消费贷A004806954,71806156,71081,46.39,0.67
消费贷A004934216,71958286,71081,3547.57,87.61
消费贷A004075608,70798093,71146,572.78,11.01
消费贷A005496572,73532813,71575,59.06,1.22
消费贷A005416480,72824627,71913,5.45,0.05
消费贷A005447297,73108724,71913,14.85,0.24
消费贷A007351867,99384003,71913,8.84,0.06
消费贷A007372583,100353353,71913,34.72,0.64
消费贷A007373060,100377552,71913,34.72,0.64
消费贷A007376679,100570984,71913,43.66,0.96
消费贷A007377116,100596062,71913,43.22,0.96
消费贷A007335900,98888006,72380,25.95,0.39
消费贷A007342988,99106068,72380,8.76,0.06
消费贷A007345411,99185265,72380,8.76,0.06
消费贷A007349241,99305603,72380,8.76,0.06
消费贷A007370147,100233157,72380,34.38,0.62
消费贷A007370404,100245029,72380,34.38,0.62
消费贷A007372033,100320641,72380,34.38,0.62
消费贷A007372142,100327822,72380,34.38,0.62
消费贷A007374745,100460239,72380,42.80,0.94
消费贷A007380846,100806941,72380,51.16,1.32
消费贷A005435879,72995576,72743,62.79,0.9
消费贷A005424271,72882792,73011,92.90,0.88
消费贷A005496611,73533438,73011,2259.23,59.63
消费贷A005512597,73701277,73011,83.37,2.69
消费贷A007369433,100200834,73136,84.88,0.6
消费贷A005445502,73093688,73484,178.52,3.12
消费贷A005402455,72714576,74429,37.92,1.07
消费贷A005427429,72905658,74429,223.28,7.51
消费贷A005353131,72597686,74498,118.79,3.41
消费贷A005435451,72991907,74498,36.84,0.32
消费贷A005476639,73349242,74498,147.15,3.21
消费贷A005413392,72806595,74730,275.84,5.29
消费贷A005419902,72850552,74730,254.18,8.55
消费贷A005419900,72850558,74730,9.77,0.13
消费贷A005426496,72899205,74730,92.90,0.88
消费贷A005429404,72925526,74730,92.90,0.88
消费贷A005445916,73097434,74730,804.70,14.11
消费贷A007372187,100329925,74841,912.11,6.46
消费贷A007383940,100983624,74848,33.96,0.24
消费贷A005432703,72963237,75061,407.60,15.76
消费贷A004620526,71558039,76195,20.63,0.46
消费贷A007344480,99150170,77274,193.79,1.53
消费贷A005410003,72765211,77919,498.22,14.39
消费贷A004263254,71059620,78165,169.79,3.24
消费贷A004640705,71574830,78165,211.93,5.08
消费贷A005234786,72440110,78165,43.93,1.25
消费贷A005234790,72440118,78165,89.75,2.59
消费贷A005399735,72706825,78415,2502.58,72.38
消费贷A005449915,73128527,78539,1336.26,53.11
消费贷A005463718,73231310,78539,2490.86,54.71
消费贷A004941248,71967673,79022,30.69,0.74
消费贷A005442164,73059858,79065,69.08,1.32
消费贷A007375073,100476890,79065,33.83,0.35
消费贷A005416317,72822903,79477,543.79,18.36
消费贷A005418303,72837564,79477,74.63,0.71
消费贷A005429681,72928618,79477,543.79,18.36
消费贷A005430127,72933075,79477,82.67,1.19
消费贷A007337469,98941300,79694,344.11,2.72
消费贷A005408846,72754102,79706,104.19,2.99
消费贷A005491052,73468794,79706,937.42,24.74
消费贷A005315128,72531982,80127,2200.87,63.67
消费贷A005014323,72067857,80193,25.82,0.62
消费贷A005437202,73010143,80231,92.49,1.32
消费贷A007349140,99303322,80380,11.37,0.08
消费贷A005415387,72813702,80964,4.77,0.04
消费贷A007371863,100315973,80993,63.50,1.17
消费贷A005413009,72798316,81031,365.86,12.35
消费贷A005272950,72475178,81101,2048.63,59.26
消费贷A005447861,73113620,81101,980.70,38.98
消费贷A005448104,73113643,81101,677.83,17.87
消费贷A005460747,73208249,81101,74.85,1.63
消费贷A005477476,73357436,81101,236.58,5.19
消费贷A005374982,72643314,81182,22.21,0.51
消费贷A005253645,72444287,81491,160.88,4.63
消费贷A005409080,72755808,82554,1979.10,57.23
消费贷A005410606,72771490,82554,112.58,1.07
消费贷A005443261,73071526,82554,301.82,5.27
消费贷A004959883,71994086,82557,917.06,22.63
消费贷A005387870,72673341,82557,1003.79,29.02
消费贷A004313181,71154097,83753,29.45,0.55
消费贷A004847827,71853998,83753,376.41,9.27
消费贷A004946320,71974964,83753,37.46,0.72
消费贷A005416664,72826646,83753,21.18,0.2
消费贷A005418298,72837512,83753,272.39,9.17
消费贷A005418886,72841664,83753,79.01,0.75
消费贷A005422027,72865614,83753,6.19,0.05
消费贷A005422024,72865617,83753,475.39,16.04
消费贷A005448140,73114298,83753,41.07,0.71
消费贷A005452365,73150692,83753,164.30,4.31
消费贷A005476744,73350842,83753,82.44,1.8
消费贷A005490776,73468728,83753,836.56,40.73
消费贷A005495609,73524126,83753,408.90,19.88
消费贷A005515687,73728324,83753,901.82,50.33
消费贷A005414710,72810158,83807,41.73,1.37
消费贷A005426243,72898669,83807,32.67,1.08
消费贷A005460658,73207021,83807,54.23,2.36
消费贷A007357208,99659162,84294,17.01,0.12
消费贷A007357208,99659174,84294,17.01,0.12
消费贷A005422887,72871247,84610,543.79,18.36
消费贷A005422842,72871262,84610,9.39,0.08
消费贷A005147615,72241197,84671,36.77,0.9
消费贷A005147615,72241224,84671,40.34,0.97
消费贷A005147616,72241243,84671,34.72,0.84
消费贷A005415429,72814341,84671,7.03,0.06
消费贷A005415440,72814349,84671,31.80,0.3
消费贷A007383951,100983753,86390,155.15,4.65
消费贷A007366815,100077018,87169,33.86,0.37
消费贷A007373607,100404049,87169,33.83,0.35
消费贷A007354835,99540953,87413,17.01,0.12
消费贷A007362083,99856872,87413,33.86,0.37
消费贷A007366501,100067013,87413,33.86,0.37
消费贷A007370599,100254910,87413,50.55,0.7
消费贷A007372071,100324924,87413,50.55,0.7
消费贷A007372786,100364340,87413,33.83,0.35
消费贷A007374610,100453920,87413,33.83,0.35
消费贷A007376548,100565807,87413,67.15,1.17
消费贷A007376682,100571205,87413,1282.79,28.99
消费贷A007378690,100701468,87413,16.99,0.12
消费贷A007381711,100849098,87413,40.53,0.56
消费贷A005500791,73568141,89995,205.92,10.47
消费贷A007371537,100296618,90871,999.48,14.17
消费贷A004044853,70760185,91508,206.91,3.96
消费贷A005490862,73468252,91508,225.25,7.94
消费贷A005441316,73051830,92363,54.47,2.34
消费贷A005455121,73169162,92363,53.52,0.92
消费贷A005470378,73290546,92363,20.51,0.43
消费贷A005476837,73353321,92363,44.85,1.93
消费贷A005513703,73711316,92363,32.41,1.02
消费贷A007336842,98916232,92363,856.43,20.41
消费贷A007336842,98916250,92363,256.95,6.11
消费贷A007336842,98916263,92363,856.43,20.41
消费贷A007348301,99280543,92363,304.52,2.41
消费贷A007351314,99365876,92363,111.14,0.87
消费贷A007373208,100384928,92363,261.14,5.88
消费贷A007376964,100586943,92363,538.65,9.56
消费贷A007382050,100864340,92363,535.83,7.59
消费贷A007382395,100884875,92363,370.62,7.9
消费贷A005415362,72813866,92679,92.90,0.88
消费贷A005420993,72858415,92679,3014.55,101.9
消费贷A007346131,99210447,93361,436.00,3.45
消费贷A007346131,99210456,93361,13.27,0.1
消费贷A005442848,73066290,93803,66.88,1.16
消费贷A005460367,73205568,94434,148.32,3.89
消费贷A005430687,72939630,94870,92.75,1.32
消费贷A005482342,73390438,94870,402.96,17.79
消费贷A004648857,71588249,95327,18.47,0.42
消费贷A007374917,100468224,96190,1774.68,25.19
消费贷A005434612,72981471,96659,31.67,1.19
消费贷A005433369,72970101,97385,9.36,0.12
消费贷A005424130,72882359,98577,928.04,8.89
消费贷A004619650,71553860,99024,296.75,7.13
消费贷A004625464,71553862,99024,196.10,4.72
消费贷A007359429,99752746,99127,17.01,0.12
消费贷A005411622,72783677,100039,129.35,1.23
消费贷A004207539,70979862,100044,13.91,0.25
消费贷A004307669,71129010,100044,13.91,0.25
消费贷A005324091,72552504,100631,682.94,19.74
消费贷A005486165,73429243,100631,451.91,11.91
消费贷A005501785,73577075,100631,378.66,19.32
消费贷A004162076,70916538,100988,278.14,5.33
消费贷A004563841,71477571,100988,164.24,3.95
消费贷A007368410,100159072,101775,1227.01,27.73
消费贷A005441057,73048887,101855,413.71,7.94
消费贷A005453291,73159710,102875,713.69,28.35
消费贷A005460714,73207282,102875,243.62,5.35
消费贷A005424231,72881264,106001,244.77,2.34
消费贷A005412048,72788861,106169,71.45,0.68
消费贷A005412050,72789127,106169,47.69,0.45
消费贷A005412059,72789130,106169,75.41,0.72
消费贷A005412083,72789142,106169,84.27,0.8
消费贷A005412196,72790411,107644,39.09,0.37
消费贷A005412214,72790412,107644,4727.51,159.81
消费贷A005482820,73395296,108311,1188.72,31.38
消费贷A005424068,72882552,110180,313.92,10.6
消费贷A004595173,71519485,111683,91.62,2.19
消费贷A005446738,73104314,111683,135.05,4.14
消费贷A007346898,99241862,111683,17.46,0.13
消费贷A007349552,99315589,111683,17.46,0.13
消费贷A007368889,100178316,111683,57.28,1.05
消费贷A007372185,100330411,111683,251.49,3.56
消费贷A007372739,100362764,111683,77.64,1.44
消费贷A007373610,100404087,111683,115.55,2.59
消费贷A007373836,100418210,111683,49.07,1.08
消费贷A007378284,100673536,111683,70.36,0.99
消费贷A005412002,72787578,116418,92.90,0.88
消费贷A005440269,73042035,116418,282.45,5.43
消费贷A007378383,100679446,116956,477.81,10.77
消费贷A007383952,100983995,117786,19.03,0.13
消费贷A005407902,72748616,118910,455.32,13.15
消费贷A005415477,72814447,119427,324.90,3.11
消费贷A005417652,72834625,119427,324.90,3.11
消费贷A005434583,72981194,119427,1847.14,26.59
消费贷A005434612,72981474,119427,631.42,24.41
消费贷A005444579,73084877,119427,965.93,38.41
消费贷A005317037,72537798,121975,22.87,0.63
消费贷A005422824,72870995,121975,92.90,0.88
消费贷A005427094,72903514,121975,27.29,0.89
消费贷A005440480,73044252,121975,71.89,3.09
消费贷A005453052,73159459,121975,282.29,9.92
消费贷A005432260,72957716,122203,106.22,1.52
消费贷A005432276,72957878,122203,138.64,1.98
消费贷A005432308,72958066,122203,7.37,0.06
消费贷A005147797,72242780,122739,302.19,7.46
消费贷A005389110,72679456,123278,227.73,6.57
消费贷A005361481,72619610,123328,28.57,0.54
消费贷A005448140,73114305,123328,13.78,0.23
消费贷A005423207,72873328,124118,92.90,0.88
消费贷A005424231,72881314,124118,92.90,0.88
消费贷A005516868,73739909,124118,1538.05,49.71
消费贷A005416442,72824145,124228,506.38,17.1
消费贷A005260985,72446137,125410,22.87,0.63
消费贷A005334948,72566533,125410,22.87,0.63
消费贷A005382849,72662408,125410,22.87,0.63
消费贷A005418359,72838250,125410,543.79,18.36
消费贷A005440526,73044706,125410,69.08,1.32
消费贷A005440526,73044711,125410,13.91,0.25
消费贷A005442949,73067485,125410,68.47,1.19
消费贷A005446515,73102430,125410,241.08,4.22
消费贷A005531708,73935076,126550,157.39,5.79
消费贷A007329579,98723883,127490,105.69,2.08
消费贷A007329595,98723885,127490,1463.47,17.39
消费贷A007339410,99003927,127490,2245.75,53.59
消费贷A007339410,99003929,127490,511.53,12.19
消费贷A005478215,73360726,128098,203.94,3.39
消费贷A004169451,70925454,128379,344.80,6.62
消费贷A005443614,73074165,130242,410.28,7.18
消费贷A005447454,73110000,130242,410.28,7.18
消费贷A005491487,73474692,130242,652.54,17.2
消费贷A005544964,74341201,130242,870.02,6.88
消费贷A005553285,74675633,130242,1481.40,17.61
消费贷A005231358,72380702,130539,77.28,1.83
消费贷A005432517,72960454,130539,31.67,1.19
消费贷A005420619,72855821,130728,92.93,0.88
消费贷A005411273,72778539,130992,288.94,2.76
消费贷A005411350,72780006,130992,10.58,0.1
消费贷A005412039,72788750,130992,143.19,1.37
消费贷A005412037,72788767,130992,9.49,0.08
消费贷A005412039,72788770,130992,12.12,0.11
消费贷A005412083,72789144,130992,45.45,0.43
消费贷A007383990,100984239,132225,268.73,1.9
消费贷A005424105,72882238,132721,92.65,3.1
消费贷A005425045,72887318,132721,76.41,0.73
消费贷A005492975,73497107,133000,39.30,1
消费贷A005406551,72737137,133736,30.43,0.85
消费贷A005409272,72756906,133736,82.66,2.37
消费贷A005537638,74054252,133736,633.44,38.32
消费贷A007344539,99151190,133736,39.01,0.3
消费贷A007370776,100264168,133736,370.78,6.97
消费贷A007371042,100270244,133736,604.86,11.37
消费贷A007360394,99780421,133858,33.86,0.37
消费贷A007361775,99844211,133858,169.19,1.89
消费贷A007365818,100026816,133858,33.86,0.37
消费贷A007366178,100046197,133858,17.01,0.12
消费贷A007377346,100612837,133858,67.15,1.17
消费贷A007380489,100795250,133858,83.63,1.76
消费贷A007381549,100838466,133858,33.83,0.35
消费贷A004414804,71307503,135375,180.50,3.46
消费贷A005430976,72944233,135597,46.33,0.66
消费贷A005430976,72944246,135597,9.36,0.12
消费贷A005454710,73166020,135914,410.28,7.18
消费贷A005250336,72425858,137163,334.12,9.66
消费贷A004536759,71438182,138657,37.11,0.86
消费贷A005430706,72939873,139197,91.62,2.19
消费贷A007354211,99515205,139197,17.01,0.12
消费贷A004474793,71347341,140078,220.29,4.23
消费贷A007376285,100550348,140792,67.58,1.19
消费贷A004625923,71561034,141927,13.91,0.25
消费贷A004742787,71718834,141927,18.44,0.44
消费贷A005147553,72241567,141927,18.44,0.44
消费贷A005429453,72926103,141927,136.05,4.58
消费贷A005429631,72928064,141927,9.36,0.12
消费贷A005434500,72980106,141927,13.91,0.25
消费贷A007384084,100985002,141927,1007.41,30.42
消费贷A004546733,71445376,142355,26.20,0.24
消费贷A004546518,71445386,142355,293.17,7.03
消费贷A005451823,73141177,143079,273.71,4.79
消费贷A005210782,72343032,144371,56.01,1.33
消费贷A005416973,72830705,144371,6.66,0.06
消费贷A007349516,99314825,144371,11.41,0.08
消费贷A007342928,99104756,145727,112.02,0.88
消费贷A007342943,99105087,145727,288.71,2.28
消费贷A007384053,100984760,145834,158.93,1.12
消费贷A005309138,72517197,146182,227.73,6.57
消费贷A007360398,99780600,146528,33.86,0.37
消费贷A007369352,100197010,146528,50.55,0.7
消费贷A007372786,100364309,146528,33.83,0.35
消费贷A007373267,100388375,146528,33.83,0.35
消费贷A007378089,100660481,146528,67.15,1.17
消费贷A007378658,100699013,146528,16.99,0.12
消费贷A007381549,100838498,146528,33.83,0.35
消费贷A004312969,71144747,146685,422.22,8.1
消费贷A004934216,71958316,146685,51.81,1.25
消费贷A005415792,72817455,146685,498.91,16.84
消费贷A005417324,72831265,146685,81.96,0.78
消费贷A005421352,72862318,146685,99.56,0.95
消费贷A005421398,72862570,146685,140.22,1.34
消费贷A005426005,72895266,146685,86.88,0.83
消费贷A005428506,72914159,146685,300.67,2.88
消费贷A005428451,72914183,146685,194.41,1.86
消费贷A005428522,72914276,146685,318.71,3.05
消费贷A005428562,72914563,146685,13.68,0.13
消费贷A005430096,72932522,146685,184.81,2.65
消费贷A005430566,72938487,146685,53.91,0.76
消费贷A005430757,72940838,146685,122.42,1.75
消费贷A005432115,72956507,146685,146.23,5.65
消费贷A005241068,72409607,148933,16.52,0.15
消费贷A005426548,72899444,148964,133.92,1.28
消费贷A005433909,72974713,149082,11.65,0.16
消费贷A005528015,73864868,149082,31.55,1.12
消费贷A007356831,99645173,149082,17.01,0.12
消费贷A007363008,99912197,149082,17.01,0.12
消费贷A007365663,100015668,149082,33.86,0.37
消费贷A007373110,100380928,149082,50.55,0.7
消费贷A007373775,100411571,149082,42.80,0.94
消费贷A007382787,100897236,149082,50.55,0.7
消费贷A007383923,100983277,149082,67.15,1.17
消费贷A005413418,72807402,149277,102.32,3.42
消费贷A007354831,99540651,149632,17.01,0.12
消费贷A007355302,99568147,149632,84.93,0.63
消费贷A007355302,99568203,149632,17.01,0.12
消费贷A005457574,73186512,150173,106.40,2.32
消费贷A005415447,72814503,150268,784.56,26.5
消费贷A005423757,72879352,150347,28.68,0.27
消费贷A005423714,72879360,150347,41.36,0.39
消费贷A005429092,72920289,150347,114.01,1.09
消费贷A005429129,72920772,150347,85.50,2.06
消费贷A007354211,99515236,151240,17.01,0.12
消费贷A005433001,72966194,151824,24.48,0.34
消费贷A007372882,100368649,151962,16.99,0.12
消费贷A007375993,100535170,151962,50.55,0.7
消费贷A007377198,100605300,151962,16.99,0.12
消费贷A007331268,98760733,151963,42.86,0.99
消费贷A007353248,99432353,151963,17.46,0.13
消费贷A005412027,72788564,152243,32.58,1.07
消费贷A005121680,72211929,152350,18.44,0.44
消费贷A005424050,72881086,152350,9.36,0.12
消费贷A005511831,73691322,152350,27.18,0.84
消费贷A005531295,73924241,152350,52.80,3.12
消费贷A005406022,72734550,152434,3373.87,97.6
消费贷A005423506,72875344,152443,85.52,0.81
消费贷A005411964,72786981,152834,313.92,10.6
消费贷A007371403,100289724,153349,189.67,3.55
消费贷A007373952,100419583,153349,427.88,9.64
消费贷A007373952,100419616,153349,43.05,0.95
消费贷A007374608,100455052,153349,428.68,9.68
消费贷A007374737,100459871,153349,214.10,4.81
消费贷A007377385,100614580,153349,213.84,4.8
消费贷A007377366,100614708,153349,254.40,5.73
消费贷A007380133,100776604,153349,68.58,1.8
消费贷A007359005,99734228,153529,17.01,0.12
消费贷A007362673,99889352,153529,33.86,0.37
消费贷A005433828,72974088,154147,13.85,0.19
消费贷A005535481,74122207,154147,8.76,0.06
消费贷A005540427,74207436,154147,12.36,0.15
消费贷A005541403,74220075,154147,40.73,1.32
消费贷A005541403,74220079,154147,40.73,1.32
消费贷A005541403,74220131,154147,40.73,1.32
消费贷A005232801,72412037,155443,33.53,0.95
消费贷A005413417,72803700,155443,43.03,0.41
消费贷A005414930,72812555,155443,139.30,1.33
消费贷A005415102,72812566,155443,92.90,0.88
消费贷A005429554,72926966,155443,114.29,1.63
消费贷A005416621,72825847,155471,1839.99,44.28
消费贷A005412366,72792300,155478,23.36,0.22
消费贷A005415837,72818117,155511,46.55,0.44
消费贷A007329422,98721502,155511,240.77,4.77
消费贷A007367752,100114949,155511,33.86,0.37
消费贷A007367752,100114955,155511,15.20,0.17
消费贷A004165083,70915043,155967,39.83,0.75
消费贷A004261864,71057646,156105,473.80,9.11
消费贷A004870478,71881415,156216,209.73,3.09
消费贷A005415252,72813247,156216,120.76,1.15
消费贷A005448845,73121102,156216,59.18,1.02
消费贷A007346957,99244967,156216,778.16,6.16
消费贷A005471422,73300026,156550,103.10,2.24
消费贷A005487143,73442003,156893,2259.23,59.63
消费贷A005527333,73846279,156893,3146.22,116.37
消费贷A005527963,73862124,156893,6.05,0.04
消费贷A005528090,73880586,156893,5273.53,319.41
消费贷A005528226,73903366,156893,1183.25,71.67
消费贷A004366348,71204878,157114,490.82,9.43
消费贷A005164975,72272437,157585,427.83,10.29
消费贷A005180865,72293233,157647,457.51,11
消费贷A005524188,73823299,157706,49.09,0.4
消费贷A005528033,73869521,157706,943.92,34.89
消费贷A005531114,73909161,157706,40.17,1.8
消费贷A005540207,74151083,157706,358.01,14.89
消费贷A005543034,74246000,157706,358.01,14.89
消费贷A005549749,74580948,157706,217.43,2.58
消费贷A007313661,98396573,157706,1362.15,27.06
消费贷A005410563,72771363,157737,83.37,2.39
消费贷A004576612,71506930,158106,914.88,22
消费贷A005167311,72279421,158106,160.35,3.86
消费贷A007335424,98872620,158257,42.86,0.99
消费贷A007335424,98872666,158257,42.86,0.99
消费贷A007335424,98872699,158257,42.86,0.99
消费贷A007365932,100037750,158257,25.95,0.39
消费贷A007367927,100137304,158257,50.58,0.74
消费贷A007371585,100298333,158257,84.84,0.6
消费贷A007371585,100298376,158257,135.72,0.96
消费贷A007372706,100361824,158257,34.38,0.62
消费贷A007373088,100380633,158257,33.83,0.35
消费贷A007374997,100474751,158257,42.80,0.94
消费贷A007375558,100503540,158257,23.67,0.16
消费贷A007376105,100540677,158257,67.15,1.17
消费贷A007376105,100540712,158257,134.29,2.37
消费贷A007377398,100617125,158257,16.99,0.12
消费贷A007377555,100623925,158257,50.55,0.7
消费贷A007377692,100634862,158257,33.83,0.35
消费贷A007377813,100640814,158257,85.54,1.91
消费贷A007378699,100702524,158257,16.99,0.12
消费贷A007378820,100709273,158257,16.99,0.12
消费贷A007381508,100837413,158257,83.63,1.76
消费贷A007382369,100884086,158257,16.99,0.12
消费贷A007383065,100907845,158257,8.27,0.12
消费贷A005435256,72989183,158308,37.12,0.52
消费贷A005468130,73264391,158504,369.19,9.71
消费贷A005468134,73264396,158504,536.40,11.76
消费贷A005472760,73312192,158504,181.97,3.98
消费贷A005474729,73329519,158504,280.83,12.38
消费贷A005523324,73800391,158504,41.26,1.49
消费贷A005528055,73875483,158504,867.43,32.06
消费贷A005528057,73875588,158504,544.53,20.13
消费贷A004166289,70922869,158705,147.85,2.82
消费贷A004230914,71025857,158705,412.20,7.9
消费贷A005200939,72336220,158705,1863.04,44.84
消费贷A007371134,100275363,158902,589.80,8.36
消费贷A005456247,73173338,158996,668.28,26.55
消费贷A005433622,72972328,159732,9.36,0.12
消费贷A005065766,72143453,159819,20.76,0.5
消费贷A004233388,71023427,160138,154.92,2.98
消费贷A007383982,100984000,160320,48.23,0.34
消费贷A007373542,100398498,160964,50.55,0.7
消费贷A007375662,100507683,160964,50.55,0.7
消费贷A007375662,100507713,160964,50.55,0.7
消费贷A005527972,73858241,160985,36.48,1.31
消费贷A004701535,71653606,161482,396.55,9.52
消费贷A005232473,72399995,161967,22.87,0.63
消费贷A005420011,72851285,161967,37.24,0.35
消费贷A005420011,72851299,161967,24.91,0.23
消费贷A005420663,72856081,161967,4.77,0.04
消费贷A005420984,72858279,161967,4.77,0.04
消费贷A005423212,72873368,161967,4.77,0.04
消费贷A005424197,72880631,161967,4.77,0.04
消费贷A005428720,72915869,161967,27.29,0.89
消费贷A005509825,73670162,161967,54.29,1.72
消费贷A005511601,73687749,161967,97.20,5.37
消费贷A005512598,73701301,161967,27.18,0.84
消费贷A005502252,73582180,162404,1970.52,110.02
消费贷A005441892,73058020,162892,68.91,1.31
消费贷A005483487,73399705,162892,24.63,0.2
消费贷A005491487,73474862,162892,33.13,0.84
消费贷A005495999,73527017,162892,1490.51,52.59
消费贷A005409995,72765185,163476,97.23,2.78
消费贷A007373575,100400378,163686,50.55,0.7
消费贷A007370484,100255519,163728,1898.57,26.94
消费贷A007369798,100220413,163835,4505.90,84.78
消费贷A005411650,72783963,163859,313.92,10.6
消费贷A005418679,72840571,163920,4077.87,137.82
消费贷A005429111,72920513,163920,92.90,0.88
消费贷A005433198,72968398,163920,46.33,0.66
消费贷A005448103,73113606,163920,296.13,6.5
消费贷A005425886,72893431,164029,313.92,10.6
消费贷A005409272,72756910,164350,34.70,0.98
消费贷A004261872,71078773,164385,689.45,13.24
消费贷A005448824,73120694,164385,60.77,1.07
消费贷A005425700,72892414,165718,543.86,18.36
消费贷A005535527,74125241,165718,11.40,0.08
消费贷A005539745,74170945,165718,8.76,0.06
消费贷A007331200,98757593,165718,42.86,0.99
消费贷A007347241,99249419,165718,17.33,0.13
消费贷A007353863,99506667,165718,33.81,0.25
消费贷A007354589,99526804,165718,20.66,0.24
消费贷A007354834,99540851,165718,93.68,2.95
消费贷A007355687,99592922,165718,17.01,0.12
消费贷A007355687,99592945,165718,32.80,0.24
消费贷A007355999,99606671,165718,50.97,0.38
消费贷A007356001,99606714,165718,33.47,0.25
消费贷A007364431,99963595,165718,1691.66,19.04
消费贷A007366899,100081159,165718,70.27,1.1
消费贷A007367587,100112170,165718,39.10,0.75
消费贷A007367922,100137063,165718,34.44,0.66
消费贷A007367922,100137069,165718,34.44,0.66
消费贷A007367922,100137076,165718,40.34,0.79
消费贷A007368821,100176393,165718,50.55,0.7
消费贷A007370363,100243414,165718,34.38,0.62
消费贷A007371150,100276758,165718,252.67,3.57
消费贷A007372299,100335961,165718,40.30,0.74
消费贷A007372528,100346613,165718,171.72,3.2
消费贷A007372747,100362849,165718,35.94,0.65
消费贷A007372746,100362865,165718,34.90,0.64
消费贷A007373013,100375643,165718,34.38,0.62
消费贷A007373206,100384899,165718,33.83,0.35
消费贷A007373208,100384935,165718,213.84,4.8
消费贷A007373847,100418819,165718,42.80,0.94
消费贷A007375103,100478511,165718,42.80,0.94
消费贷A007375103,100478535,165718,45.93,1
消费贷A007375311,100492522,165718,90.32,2.69
消费贷A007375520,100503001,165718,16.99,0.12
消费贷A007377117,100595754,165718,213.84,4.8
消费贷A007377360,100615533,165718,73.47,1.3
消费贷A007378544,100690401,165718,42.80,0.94
消费贷A007378658,100699176,165718,19.39,0.13
消费贷A007378802,100707599,165718,214.73,4.84
消费贷A007378990,100716692,165718,42.80,0.94
消费贷A007378992,100716800,165718,213.84,4.8
消费贷A007379321,100735817,165718,54.21,1.39
消费贷A007380450,100794370,165718,21.59,0.56
消费贷A007383991,100984476,165754,58.15,0.41
消费贷A007384009,100984477,165754,1150.28,8.14
消费贷A005409564,72758457,166102,184.81,2.65
消费贷A005412134,72789548,166102,92.90,0.88
消费贷A005415731,72816870,166102,184.81,2.65
消费贷A005524913,73829402,166102,11.95,0.13
消费贷A005531320,73975385,166102,35.07,0.99
消费贷A005538474,74153273,166102,8.76,0.06
消费贷A007367423,100099656,166102,169.82,1.27
消费贷A007367811,100120530,166102,255.95,7.11
消费贷A007367924,100137130,166102,172.00,3.4
消费贷A007368673,100165155,166102,171.72,3.2
消费贷A007370151,100235186,166102,171.72,3.2
消费贷A007370918,100272551,166102,686.73,12.91
消费贷A007371818,100314133,166102,171.72,3.2
消费贷A007372144,100327943,166102,171.72,3.2
消费贷A007372255,100336032,166102,379.19,14.3
消费贷A007372416,100342631,166102,171.72,3.2
消费贷A007372739,100362616,166102,171.72,3.2
消费贷A007372739,100362657,166102,403.19,7.58
消费贷A005525894,73828528,166269,51.21,1.85
消费贷A007351627,99376832,166869,87.04,0.68
消费贷A005419383,72845559,167016,928.04,8.89
消费贷A005419384,72845589,167016,6.23,0.05
消费贷A005501892,73579114,167016,27.18,0.84
消费贷A005516637,73738474,167016,48.63,2.64
消费贷A005542464,74220709,167016,2427.92,135.51
消费贷A005553483,74687062,167016,435.03,3.44
消费贷A007352513,99406338,167016,686.12,5.43
消费贷A005337396,72569837,167476,22.87,0.63
消费贷A004806872,71804922,168036,29.88,0.72
消费贷A005169120,72283282,168036,40.28,0.95
消费贷A005361141,72618931,168036,97.35,2.78
消费贷A005415911,72820332,168036,4.92,0.04
消费贷A005418358,72838047,168036,51.91,0.49
消费贷A005427540,72906475,168036,28.07,0.92
消费贷A005434251,72977575,168036,57.54,2.2
消费贷A005443037,73069166,168036,29.52,0.5
消费贷A005444902,73087775,168036,16.39,0.27
消费贷A005425781,72892801,168554,352.25,11.89
消费贷A005440947,73048099,168560,1077.27,46.94
消费贷A005453951,73160557,168560,318.38,5.58
消费贷A005531685,73934149,168931,357.61,13.2
消费贷A005180903,72293829,169469,1829.65,44.03
消费贷A005389175,72679532,169469,22.87,0.63
消费贷A005419676,72847960,169469,92.90,0.88
消费贷A005429526,72926774,169469,92.90,0.88
消费贷A005433813,72973971,169469,1041.78,14.99
消费贷A005531201,73934985,169713,149.40,1.24
消费贷A005537500,74045258,169989,1288.01,47.65
消费贷A005506641,73632424,170292,2167.20,70.02
消费贷A005514734,73717394,170292,911.24,22.9
消费贷A005193504,72312910,170366,1391.99,13.33
消费贷A005253651,72445560,170366,3041.26,87.98
消费贷A005412087,72789136,170789,92.90,0.88
消费贷A005414492,72808950,170789,234.91,2.25
消费贷A005407655,72746393,171093,515.36,14.88
消费贷A005411237,72778052,171693,4.93,0.04
消费贷A005425190,72888344,171871,74.14,0.7
消费贷A005471251,73298194,171871,49.83,1.09
消费贷A007342753,99100023,172131,87.04,0.68
消费贷A007343128,99110110,172131,17.46,0.13
消费贷A005427247,72904261,172317,92.90,0.88
消费贷A005430368,72935684,172317,184.81,2.65
消费贷A005528008,73866835,172705,13.71,0.11
消费贷A004257532,71057365,172873,13.91,0.25
消费贷A005445435,73093197,173075,120.87,1.5
消费贷A005413326,72803118,173135,92.90,0.88
消费贷A005460988,73209006,173135,627.19,22.11
