26343, 500.00 
37351, 500.00 
121975, 500.00 
329945, 500.00 
467479, 500.00 
1103022, 500.00 
1180744, 500.00 
1392784, 500.00 
1396922, 500.00 
1396957, 500.00 
1410862, 500.00 
1426379, 500.00 
1445830, 500.00 
1497507, 500.00 
1520058, 500.00 
1750224, 500.00 
1919026, 500.00 
1952278, 500.00 
2164325, 500.00 
2604576, 500.00 
2618933, 500.00 
2705199, 500.00 
3198225, 500.00 
3225524, 500.00 
3258063, 500.00 
3264521, 500.00 
3504490, 500.00 
3562105, 500.00 
3574908, 500.00 
3641464, 500.00 
3644760, 500.00 
3750607, 500.00 
3995710, 500.00 
4004155, 500.00 
4183862, 500.00 
4227678, 500.00 
4246210, 500.00 
4331741, 500.00 
4342252, 500.00 
4528350, 500.00 
4566639, 500.00 
4964695, 500.00 
5997086, 500.00 
6019217, 500.00 
6422560, 500.00 
6435742, 500.00 
6765410, 500.00 
6824403, 500.00 
6953058, 500.00 
6977442, 500.00 
7090711, 500.00 
7285313, 500.00 
8039047, 500.00 
8063590, 500.00 
8676837, 500.00 
8755428, 500.00 
8825894, 500.00 
9212725, 500.00 
9729018, 500.00 
9804548, 500.00 
10030436, 500.00 
10187725, 500.00 
11170368, 500.00 
11333756, 500.00 
11347579, 500.00 
11439687, 500.00 
11593464, 500.00 
11711786, 500.00 
11952695, 500.00 
11996747, 500.00 
11999168, 500.00 
12002943, 500.00 
12016137, 500.00 
12021811, 500.00 
6885958, 491.20 
2898387, 475.26 
6282330, 475.00 
6688344, 458.17 
8693723, 457.04 
556, 454.69 
971969, 452.50 
4688570, 440.47 
521097, 438.52 
3380540, 434.18 
12053824, 425.00 
12074126, 423.00 
7289424, 411.79 
1462079, 408.35 
10658185, 407.65 
9614766, 405.42 
11432267, 404.89 
11355706, 403.84 
11778913, 401.15 
2504117, 400.00 
2794513, 400.00 
3018058, 400.00 
3958355, 400.00 
4061389, 400.00 
5879279, 400.00 
6899796, 400.00 
9152261, 400.00 
3241503, 369.43 
7878795, 362.78 
11606348, 346.59 
4923942, 340.70 
11334093, 335.50 
11996381, 333.49 
2270941, 330.70 
7970668, 330.22 
2931681, 325.02 
11814987, 322.48 
11436084, 314.21 
11503488, 310.64 
6313087, 310.00 
9716308, 307.78 
4081186, 304.13 
6208470, 303.82 
7971679, 302.06 
169989, 302.01 
1034297, 301.34 
11661208, 301.05 
1155, 300.00 
9713, 300.00 
