借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
消费贷A005412059,72789087,2096899,110.54,1.05
消费贷A005413223,72801115,2096899,27.69,0.26
消费贷A005413560,72806192,2096899,17.49,0.16
消费贷A005418941,72841813,2096899,1381.47,19.88
消费贷A005422731,72870463,2096899,21.01,0.2
消费贷A005423418,72874387,2096899,21.62,0.2
消费贷A005427524,72906206,2096899,333.92,3.19
消费贷A005428790,72916595,2096899,7.63,0.07
消费贷A005429595,72927223,2096899,109.41,3.66
消费贷A005431249,72946514,2096899,106.27,1.52
消费贷A005431288,72946809,2096899,92.49,1.32
消费贷A005435299,72989891,2096899,92.49,1.32
消费贷A005439574,73035574,2096899,179.64,7.81
消费贷A005449552,73125911,2096899,68.47,1.19
消费贷A005449552,73125914,2096899,641.94,11.25
消费贷A005449544,73125951,2096899,1367.37,23.99
消费贷A005456642,73177602,2096899,180.29,3.15
消费贷A005463683,73231154,2096899,100.61,2.19
消费贷A005463695,73231164,2096899,5398.68,166.5
消费贷A005463695,73231168,2096899,2159.54,66.58
消费贷A005463695,73231175,2096899,264.64,8.13
消费贷A005463704,73231177,2096899,4842.22,214.28
消费贷A005200947,72336314,10193133,166.60,3.99
消费贷A005491487,73474711,10193133,314.90,8.29
消费贷A005509823,73669890,10193133,216.81,6.97
消费贷A007355246,99560850,10193133,84.93,0.63
消费贷A007355246,99560864,10193133,33.16,0.24
消费贷A007360786,99795141,10193133,33.56,0.51
消费贷A007361335,99820575,10193133,27.42,0.42
消费贷A007361333,99820577,10193133,514.87,8.15
消费贷A007372701,100357337,10193133,2749.00,51.73
消费贷A005260981,72448839,7430107,550.37,15.91
消费贷A005417924,72836410,9975028,665.31,22.47
消费贷A004166267,70920666,4232064,131.03,2.52
消费贷A005441508,73054367,9838447,1843.21,35.43
消费贷A005416499,72825142,10202966,114.01,1.09
消费贷A007343280,99113331,2583309,87.04,0.68
消费贷A007357208,99659178,2583309,17.01,0.12
消费贷A007362673,99889339,2583309,33.86,0.37
消费贷A007370320,100241701,2583309,50.55,0.7
消费贷A007374182,100434392,2583309,16.99,0.12
消费贷A007375240,100485433,2583309,67.15,1.17
消费贷A007377819,100640578,2583309,67.15,1.17
消费贷A007378038,100661631,2583309,67.15,1.17
消费贷A007379240,100730723,2583309,16.99,0.12
消费贷A007382311,100881809,2583309,50.55,0.7
消费贷A007383168,100915190,2583309,14.68,0.31
消费贷A004238922,71024362,418726,2068.17,39.74
消费贷A004238922,71024456,418726,344.80,6.62
消费贷A004255859,71048864,418726,1276.49,24.53
消费贷A004625529,71554547,418726,1829.65,44.03
消费贷A005029555,72086999,418726,1335.28,32.96
消费贷A005030603,72088495,418726,862.23,21.28
消费贷A005413301,72801710,418726,173.05,1.66
消费贷A007355221,99560117,11273664,17.01,0.12
消费贷A007363099,99915102,11273664,33.86,0.37
消费贷A007366816,100076904,11273664,67.94,0.5
消费贷A007367690,100112390,11273664,196.20,3.88
消费贷A007370151,100235188,11273664,2988.12,56.23
消费贷A005412483,72793278,1468902,92.90,0.88
消费贷A005416044,72821143,1468902,87.47,2.95
消费贷A004378941,71244063,3581760,551.59,10.59
消费贷A005193422,72312761,3581760,1829.65,44.03
消费贷A005429487,72926374,3581760,186.26,1.78
消费贷A005444189,73081240,3581760,583.14,10.22
消费贷A005539668,74132149,4713887,372.06,15.48
消费贷A007376637,100569492,4713887,1326.69,29.96
消费贷A007378244,100670040,4713887,936.23,21.15
消费贷A007383971,100983936,4713887,140.49,0.99
消费贷A007383992,100984284,4593881,641.11,4.53
消费贷A005499715,73553707,1483671,2199.02,60.81
消费贷A004991175,72036039,10061951,330.87,8.17
消费贷A005413728,72808066,5545567,407.87,13.76
消费贷A005427231,72904203,5545567,892.06,30.14
消费贷A007356831,99645184,11788170,17.01,0.12
消费贷A007362582,99883009,11788170,507.51,5.71
消费贷A007362582,99883032,11788170,33.86,0.37
消费贷A007362582,99883033,11788170,33.86,0.37
消费贷A007365208,99990854,11788170,33.86,0.37
消费贷A007368491,100161404,11788170,16.99,0.12
消费贷A007376217,100549623,11788170,67.15,1.17
消费贷A007376412,100557669,11788170,67.15,1.17
消费贷A007377131,100593248,11788170,16.99,0.12
消费贷A007378401,100681768,11788170,44.81,0.78
消费贷A005410946,72773949,3085864,1842.67,53.28
消费贷A005415303,72813695,3085864,41.39,0.39
消费贷A005415371,72813696,3085864,1534.45,51.86
消费贷A005511113,73690587,1966554,526.88,13.23
消费贷A004423210,71306384,2963363,3089.14,59.38
消费贷A007356094,99614229,2566743,17.01,0.12
消费贷A007357455,99671590,2566743,17.01,0.12
消费贷A007361789,99844566,2566743,33.86,0.37
消费贷A007367498,100109062,2566743,33.86,0.37
消费贷A007369352,100197021,2566743,50.55,0.7
消费贷A007370162,100233718,2566743,1030.06,19.37
消费贷A007371973,100320015,2566743,33.83,0.35
消费贷A007372187,100330209,2566743,16.99,0.12
消费贷A007372337,100338164,2566743,50.55,0.7
消费贷A007373607,100404090,2566743,33.83,0.35
消费贷A007374395,100443390,2566743,12.64,0.18
消费贷A005485578,73421102,3679312,120.80,5.3
消费贷A005537728,74054987,3679312,397.89,24.03
消费贷A007371415,100291095,3679312,448.80,4.76
消费贷A007373363,100391701,3679312,377.48,5.35
消费贷A005232801,72411977,44105,754.24,21.8
消费贷A005493295,73500160,4378224,506.62,17.87
消费贷A004261864,71057646,156105,473.8,9.11
消费贷A004997207,72046196,7082003,787.52,19.43
消费贷A005060894,72129985,7082003,91.85,2.24
消费贷A005434472,72979836,7082003,461.86,6.64
消费贷A005435048,72986708,7082003,213.70,3.07
消费贷A007369211,100187970,11860193,487.57,6.91
消费贷A007380751,100803357,6388843,3322.37,35.33
消费贷A004852181,71859577,7962678,452.16,11.15
消费贷A005409995,72765180,7962678,170.92,4.92
消费贷A005426383,72898848,7962678,4077.87,137.82
消费贷A005482892,73397220,7962678,101.33,2.66
消费贷A005261245,72449710,9064054,14.60,0.19
消费贷A005406117,72734851,9064054,1600.22,46.27
消费贷A005415551,72816071,9064054,385.18,13.01
消费贷A005424643,72885016,35410,1391.99,13.33
消费贷A005428951,72917904,35410,928.04,8.89
消费贷A005482286,73390091,35410,709.14,21.87
消费贷A007368178,100152897,8924536,755.40,14.2
消费贷A007373135,100381826,8924536,956.95,18
消费贷A005428569,72914707,3695744,464.05,4.44
消费贷A005429631,72928059,3695744,831.25,11.96
消费贷A005429631,72928063,3695744,184.81,2.65
消费贷A005440027,73039750,3695744,69.08,1.32
消费贷A005445699,73095031,3695744,2497.79,99.3
消费贷A005460989,73209066,3695744,2846.46,62.52
消费贷A005425968,72894199,8490998,1062.59,10.18
消费贷A005425968,72894205,8490998,4.77,0.04
消费贷A007372746,100362750,8490998,2653.84,49.94
消费贷A004071330,70791543,9455596,1792.40,34.45
消费贷A005493203,73499778,9455596,559.96,14.78
消费贷A004563757,71474883,1180985,18.41,0.42
消费贷A005415551,72816047,1180985,543.79,18.36
消费贷A005435122,72987525,1180985,9.36,0.12
消费贷A005447861,73113607,1180985,1247.50,49.58
消费贷A005434475,72979856,9426896,2678.01,38.55
消费贷A005437066,73008523,9426896,35.66,0.51
消费贷A004047582,70761627,3799703,2770.64,39.88
消费贷A005240142,72401064,3799703,11380.89,329.26
消费贷A005269416,72459812,3799703,6828.57,197.54
消费贷A005410042,72765455,3799703,1391.99,13.33
消费贷A005411742,72785462,3799703,184.81,2.65
消费贷A005416042,72821083,3799703,92.90,0.88
消费贷A005419709,72848686,3799703,92.90,0.88
消费贷A005422475,72868491,3799703,928.04,8.89
消费贷A005429349,72925196,3799703,92.90,0.88
消费贷A005429447,72926062,3799703,1855.94,17.78
消费贷A005431138,72945665,3799703,184.81,2.65
消费贷A005434293,72977890,3799703,9470.07,366.44
消费贷A005436558,73001421,3799703,1755.43,25.27
消费贷A005410961,72774011,577355,411.48,3.94
消费贷A005410986,72774287,577355,992.85,28.72
消费贷A005467014,73255375,1230243,363.20,7.96
消费贷A005472189,73305096,1230243,69.36,1.5
消费贷A005483796,73406779,1230243,643.12,19.81
消费贷A005551107,74634206,11754328,519.96,6.17
消费贷A007346957,99244877,11754328,17.46,0.13
消费贷A007351892,99384556,11754328,8.76,0.06
消费贷A007353248,99432345,11754328,17.46,0.13
消费贷A007353945,99509958,11754328,33.99,0.25
消费贷A007354598,99527128,11754328,52.04,0.61
消费贷A007354598,99527146,11754328,34.72,0.4
消费贷A007354601,99527243,11754328,17.01,0.12
消费贷A007354867,99542691,11754328,17.39,0.19
消费贷A007355608,99589895,11754328,50.97,0.38
消费贷A007361787,99844242,11754328,129.52,2.04
消费贷A007362674,99889317,11754328,17.01,0.12
消费贷A007366760,100076250,11754328,169.19,1.89
消费贷A007368154,100145585,11754328,171.72,3.2
消费贷A007368154,100145597,11754328,34.38,0.62
消费贷A007369615,100211836,11754328,50.55,0.7
消费贷A007369637,100212924,11754328,252.67,3.57
消费贷A007370382,100243962,11754328,33.83,0.35
消费贷A007371434,100292456,11754328,50.55,0.7
消费贷A007372081,100324994,11754328,33.83,0.35
消费贷A007373256,100387918,11754328,50.55,0.7
消费贷A007373501,100397935,11754328,252.67,3.57
消费贷A007373623,100404485,11754328,16.99,0.12
消费贷A007374605,100453657,11754328,44.11,0.31
消费贷A004536769,71430308,4392595,392.41,9.42
消费贷A005447627,73111218,4392595,2349.60,93.43
消费贷A005423766,72879405,3356708,104.39,3.52
消费贷A005422688,72870336,1454881,219.77,3.15
消费贷A005471174,73297518,1454881,82.41,1.79
消费贷A005539069,74159883,1454881,9.63,0.07
消费贷A005553285,74675787,1454881,86.71,1.02
消费贷A007354708,99530448,1454881,17.01,0.12
消费贷A007368274,100153620,1454881,33.83,0.35
消费贷A007370713,100260689,1454881,14.98,0.21
消费贷A004620511,71547627,8087016,2378.53,57.24
消费贷A005425065,72887434,8087016,280.87,5.39
消费贷A005427524,72906252,8087016,5.68,0.05
消费贷A005432555,72960702,8087016,461.86,6.64
消费贷A005434397,72978917,8087016,827.42,32.01
消费贷A004230873,71017638,7283521,1295.37,24.89
消费贷A007372185,100330455,11967501,536.31,7.6
消费贷A005436541,73001132,7070237,92.49,1.32
消费贷A005436541,73001133,7070237,79.85,1.14
消费贷A005437415,73012240,7070237,92.49,1.32
消费贷A005437416,73012261,7070237,54.73,1.32
消费贷A004595168,71511252,3024385,19.58,0.45
消费贷A004615069,71548390,3024385,128.35,3.07
消费贷A005232492,72400388,3024385,16.38,0.46
消费贷A004936782,71962109,8496093,2777.87,41.03
消费贷A005425587,72891275,8496093,950.23,32.12
消费贷A005415362,72813866,92679,92.90,0.88
消费贷A005420993,72858415,92679,3014.55,101.9
消费贷A007343042,99107111,3555276,264.06,4.18
消费贷A007356672,99634492,3555276,594.30,4.45
消费贷A007361294,99819666,3555276,17.01,0.12
消费贷A007365599,100013622,3555276,25.95,0.39
消费贷A007365599,100013637,3555276,129.52,2.04
消费贷A007367900,100135993,3555276,34.44,0.66
消费贷A007369481,100205436,3555276,3443.53,64.78
消费贷A007373796,100415954,3555276,30.36,0.68
消费贷A004738891,71705810,2760234,1264.08,30.42
消费贷A005438042,73022097,6715394,2178.64,84.29
消费贷A007378208,100668860,7908298,169.05,1.79
消费贷A007378467,100685126,7908298,318.55,5.64
消费贷A004546518,71446127,4362134,443.36,10.66
消费贷A005433613,72972258,7276315,221.06,8.51
消费贷A005441057,73048886,7276315,69.08,1.32
消费贷A005470153,73290075,7276315,181.60,3.97
消费贷A007355696,99593200,7276315,50.97,0.38
消费贷A007355696,99593220,7276315,240.51,1.8
消费贷A007362673,99889359,7276315,169.19,1.89
消费贷A007377523,100623676,7276315,335.70,5.94
消费贷A007380027,100768816,7276315,84.84,0.6
消费贷A007381676,100844918,7276315,154.54,2.18
消费贷A005427684,72907862,9350776,1075.23,36.32
消费贷A005427699,72907870,9350776,945.23,31.92
消费贷A007365974,100038799,9350776,114.02,1.81
消费贷A005430976,72944248,6905624,43.18,0.61
消费贷A005431265,72946648,6905624,149.23,5.74
消费贷A005451222,73138448,6905624,1368.68,24
消费贷A005528040,73872858,6905624,2831.61,104.73
消费贷A005528213,73901176,6905624,448.69,27.18
消费贷A005424013,72882358,6762145,1506.81,50.93
消费贷A004636529,71573908,1366882,2640.48,63.54
消费贷A005304656,72511836,1366882,1184.06,34.25
消费贷A005299509,72506615,3107820,2477.12,71.64
消费贷A005253645,72444247,10825125,2638.71,76.34
消费贷A005462305,73215797,11227379,1087.62,23.87
消费贷A005416948,72829601,10215672,98.7,3.33
消费贷A005428502,72913821,1925539,464.05,4.44
消费贷A005433795,72973827,1925539,631.42,24.41
消费贷A005445318,73092170,1925539,1070.52,42.54
消费贷A005449033,73122998,1925539,3568.22,141.89
消费贷A005471078,73296494,1925539,5352.31,212.85
消费贷A005518119,73753874,1925539,10340.26,431.02
消费贷A005521860,73772274,1925539,20043.78,929.79
消费贷A005522111,73775895,1925539,3146.22,116.37
消费贷A005528082,73879486,1925539,1573.14,58.17
消费贷A005528211,73900596,1925539,4008.81,185.92
消费贷A005531310,73927536,1925539,3146.22,116.37
消费贷A005536955,74029348,1925539,3146.22,116.37
消费贷A005546219,74359739,1925539,3579.48,149.18
消费贷A007330014,98732080,1925539,5158.54,102.48
消费贷A007334812,98856195,1925539,3884.13,61.65
消费贷A007342988,99106065,1925539,1304.96,10.33
消费贷A007343246,99112437,1925539,1304.96,10.33
消费贷A007343307,99114094,1925539,1304.96,10.33
消费贷A007343743,99124875,1925539,1304.96,10.33
消费贷A007348131,99275862,1925539,7677.41,214.09
消费贷A007349245,99305752,1925539,1304.96,10.33
消费贷A007350103,99331472,1925539,1304.96,10.33
消费贷A007350157,99332909,1925539,1304.96,10.33
消费贷A007350169,99333519,1925539,1304.96,10.33
消费贷A007350551,99344750,1925539,1304.96,10.33
消费贷A007350865,99353849,1925539,7677.41,214.09
消费贷A007350868,99353953,1925539,1304.96,10.33
消费贷A007351107,99360268,1925539,1304.96,10.33
消费贷A007351569,99374662,1925539,7677.41,214.09
消费贷A007351901,99384772,1925539,1304.96,10.33
消费贷A007352127,99392526,1925539,1304.96,10.33
消费贷A007352320,99397927,1925539,1304.96,10.33
消费贷A007352320,99397938,1925539,1304.96,10.33
消费贷A007352493,99405871,1925539,1304.96,10.33
消费贷A007352976,99421379,1925539,1304.96,10.33
消费贷A007355705,99593369,1925539,2599.63,30.91
消费贷A007355720,99593794,1925539,2599.63,30.91
消费贷A007355792,99596367,1925539,1884.56,22.41
消费贷A004239026,71025726,2010766,404.29,7.76
消费贷A005168595,72278238,2010766,634.77,15.27
消费贷A005414299,72808400,2010766,24.11,0.45
消费贷A005418646,72840196,2010766,17.81,0.16
消费贷A005420169,72852689,2010766,90.60,3.02
消费贷A005436310,72998976,2010766,299.30,4.3
消费贷A005436621,73001936,2010766,326.97,4.7
消费贷A005436874,73005040,2010766,46.71,0.66
消费贷A005437436,73012682,2010766,122.39,1.75
消费贷A005437597,73015878,2010766,10.61,0.15
消费贷A005437989,73021537,2010766,19.03,0.27
消费贷A005441286,73051057,2010766,67.96,2.93
消费贷A005444520,73084490,2010766,119.68,4.19
消费贷A005445434,73093192,2010766,13.86,0.24
消费贷A005447961,73115737,2010766,28.04,0.48
消费贷A005451405,73139134,2010766,77.34,1.34
消费贷A005452534,73151931,2010766,449.40,7.88
消费贷A005454271,73164057,2010766,31.42,0.54
消费贷A005455120,73169090,2010766,101.93,1.77
消费贷A005455129,73169238,2010766,18.24,0.3
消费贷A005455830,73171127,2010766,55.11,0.96
消费贷A005510192,73674128,2010766,163.72,9.1
消费贷A005520033,73761325,2010766,59.33,3.29
消费贷A007374140,100430826,11963505,1515.48,34.25
消费贷A007369439,100201122,6867582,49.83,0.92
消费贷A007369445,100201316,6867582,171.72,3.2
消费贷A007369798,100220352,6867582,3433.48,64.61
消费贷A007371041,100270177,6867582,162.38,3.03
消费贷A007371685,100300999,6867582,169.61,3.19
消费贷A007371537,100296598,11310745,896.85,12.73
消费贷A007357451,99671446,4405751,17.01,0.12
消费贷A007365185,99990103,4405751,25.95,0.39
消费贷A007365185,99990112,4405751,129.52,2.04
消费贷A007365319,99997012,4405751,129.52,2.04
消费贷A007365579,100013146,4405751,129.52,2.04
消费贷A007367900,100136016,4405751,34.44,0.66
消费贷A007375377,100494614,4405751,213.84,4.8
消费贷A007376847,100580843,4405751,335.70,5.94
消费贷A007376983,100590359,4405751,23.89,0.42
消费贷A004594171,71507398,9354225,407.67,9.8
消费贷A005465361,73241342,8180477,3763.76,82.67
消费贷A005466524,73263909,9351518,354.52,5.91
消费贷A007341805,99074751,9351518,343.94,6.81
消费贷A007376454,100562568,9351518,962.20,21.74
消费贷A007300474,98045203,6342829,25.95,0.39
消费贷A007313732,98399564,6342829,17.39,0.19
消费贷A007346898,99241859,6342829,87.04,0.68
消费贷A007347922,99269223,6342829,87.04,0.68
消费贷A007354521,99522874,6342829,32.27,0.37
消费贷A007354530,99522879,6342829,33.99,0.25
消费贷A007360910,99797411,6342829,25.95,0.39
消费贷A007373174,100384031,6342829,34.38,0.62
消费贷A007373185,100384330,6342829,1716.77,32.29
消费贷A007374973,100473581,6342829,42.80,0.94
消费贷A007375567,100503670,6342829,42.80,0.94
消费贷A007375735,100521511,6342829,29.31,0.66
消费贷A005430808,72941315,11124310,37.01,0.52
消费贷A005431132,72945633,11124310,197.20,7.59
消费贷A005431353,72947449,11124310,41.77,0.59
消费贷A005431425,72948131,11124310,43.52,1.66
消费贷A005432120,72956546,11124310,79.07,3.03
消费贷A005432330,72958217,11124310,21.83,0.3
消费贷A007352078,99388342,11124310,1381.57,10.93
消费贷A007368648,100164527,11124310,39.41,1.19
消费贷A007369789,100220058,6138905,3972.29,56.39
消费贷A004382726,71251434,3258925,435.87,8.36
消费贷A005402777,72718664,3258925,400.86,11.57
消费贷A005413657,72807005,3258925,18.81,0.17
消费贷A005415895,72820233,3258925,92.90,0.88
消费贷A005421478,72862848,3258925,464.05,4.44
消费贷A005427699,72907873,3258925,101.29,3.39
消费贷A005430566,72938490,3258925,333.05,4.79
消费贷A005432002,72955553,3258925,55.55,1.32
消费贷A005432507,72960231,3258925,140.58,5.4
消费贷A005432527,72960580,3258925,165.08,6.37
消费贷A005432553,72960701,3258925,165.67,2.37
消费贷A005432677,72962964,3258925,1596.01,61.75
消费贷A005447145,73106733,4872034,774.08,30.76
消费贷A005250293,72424607,202360,910.56,26.32
消费贷A005253592,72434574,202360,795.52,23
消费贷A005406549,72737078,5302373,1100.49,31.83
消费贷A004346256,71191127,3141870,2466.38,47.41
消费贷A007369030,100183924,1400583,1716.77,32.29
消费贷A007374039,100427456,1400583,42.80,0.94
消费贷A007375154,100484079,1400583,42.80,0.94
消费贷A007375314,100492928,1400583,97.46,2.18
消费贷A007375669,100506828,1400583,85.54,1.91
消费贷A007375669,100506899,1400583,180.98,4.07
消费贷A004307674,71123575,1269502,1104.63,21.23
消费贷A007368154,100145524,741793,34.38,0.62
消费贷A007368807,100173762,741793,757.96,10.75
消费贷A007371807,100314760,741793,50.55,0.7
消费贷A007372431,100344358,741793,50.55,0.7
消费贷A007372571,100352678,741793,50.55,0.7
消费贷A007372973,100374320,741793,848.14,6
消费贷A007373045,100377166,741793,1690.28,17.97
消费贷A007373157,100382815,741793,69.61,0.49
消费贷A004044321,70756194,10159306,65.62,1.26
消费贷A005435459,72992016,6662774,369.52,5.31
消费贷A007376138,100541015,6662774,3387.20,76.58
消费贷A004032324,70738854,5950937,1378.79,26.5
消费贷A004716951,71676445,5950937,680.94,16.39
消费贷A005371207,72636198,6085316,682.94,19.74
消费贷A005437235,73010522,6085316,34.02,0.96
消费贷A005461095,73209935,6085316,2214.56,97.98
消费贷A007375165,100484862,12034503,641.42,14.48
消费贷A007377438,100608281,12034503,335.70,5.94
消费贷A007377377,100614397,12034503,169.05,1.79
消费贷A007377632,100632551,12034503,16.99,0.12
消费贷A007379563,100747690,12034503,333.21,5.92
消费贷A005410843,72773444,7192800,319.50,3.06
消费贷A005411964,72786967,7192800,46.76,1.55
消费贷A005411994,72787464,7192800,110.46,1.05
消费贷A005411995,72787466,7192800,35.81,0.34
消费贷A005412331,72791867,7192800,1126.33,38.05
消费贷A005422638,72870004,7192800,1011.04,9.68
消费贷A005422641,72870011,7192800,1044.02,10
消费贷A005423716,72878995,7192800,1192.77,11.42
消费贷A005426135,72897083,7192800,1311.83,25.22
消费贷A005429428,72925854,7192800,46.87,1.57
消费贷A005501717,73575885,7281365,805.47,26.02
消费贷A005413309,72802241,468066,324.90,3.11
消费贷A005414525,72809104,468066,2389.51,80.77
消费贷A005458761,73198266,3861722,640.16,14.05
消费贷A005487143,73442003,156893,2259.23,59.63
消费贷A005527333,73846279,156893,3146.22,116.37
消费贷A005527963,73862124,156893,6.05,0.04
消费贷A005528090,73880586,156893,522.64,31.66
消费贷A007347142,99248479,3798317,261.03,2.06
消费贷A007354219,99515015,3798317,17.01,0.12
消费贷A007354943,99545224,3798317,433.32,5.15
消费贷A007357451,99671496,3798317,84.93,0.63
消费贷A007365779,100024492,3798317,169.19,1.89
消费贷A007368284,100155144,3798317,924.32,17.38
消费贷A005521643,73770994,8799828,1876.37,104.7
消费贷A005523081,73799897,8799828,1063.63,54.29
消费贷A005524946,73813699,8799828,856.34,31.64
消费贷A005527979,73858265,8799828,651.88,24.08
消费贷A005528185,73895049,8799828,1583.86,58.57
消费贷A005542471,74221095,8799828,2938.57,122.46
消费贷A005542944,74236834,8799828,108.04,4.5
消费贷A005449709,73126755,10396219,1334.22,23.41
消费贷A007366172,100045992,6930187,59.51,1.86
消费贷A007366822,100077268,6930187,33.86,0.37
消费贷A007367055,100086964,6930187,42.86,0.99
消费贷A007367697,100113274,6930187,34.44,0.66
消费贷A007373542,100398496,6930187,50.55,0.7
消费贷A007378713,100703560,6930187,33.83,0.35
消费贷A007379664,100752009,6930187,1463.38,31.24
消费贷A007381400,100832015,7838372,1602.56,17.03
消费贷A005542070,74237305,9418615,6140.59,76.86
消费贷A007375331,100493133,9418615,2.63,0.06
消费贷A004759616,71738749,4566488,1413.8,34.92
消费贷A005050471,72116622,8200132,1834.01,45.29
消费贷A005371207,72636118,8200132,1365.78,39.49
消费贷A005412587,72794090,8200132,543.79,18.36
消费贷A005415461,72814152,8200132,543.79,18.36
消费贷A005419771,72849707,8200132,92.90,0.88
消费贷A005430368,72935681,8200132,184.81,2.65
消费贷A005445751,73095447,8200132,683.73,11.99
消费贷A005453204,73159584,8200132,201.10,3.53
消费贷A005371287,72637329,7744347,2276.23,65.84
消费贷A005412948,72801255,7744347,92.90,0.88
消费贷A005415394,72814090,7744347,92.90,0.88
消费贷A005466085,73251337,7744347,1478.18,32.46
消费贷A007368821,100176227,12001592,50.55,0.7
消费贷A007369441,100201056,12001592,34.38,0.62
消费贷A007370468,100247352,12001592,50.55,0.7
消费贷A007373023,100375986,12001592,34.38,0.62
消费贷A007373022,100375993,12001592,34.38,0.62
消费贷A007373023,100376007,12001592,34.38,0.62
消费贷A007375085,100477619,12001592,67.15,1.17
消费贷A007375240,100485443,12001592,67.15,1.17
消费贷A007375384,100494712,12001592,50.55,0.7
消费贷A007376680,100571767,12001592,42.80,0.94
消费贷A007380433,100790742,12001592,33.83,0.35
消费贷A007381542,100837209,12001592,0.77,0.01
消费贷A005416926,72829443,441081,511.92,17.29
消费贷A005338050,72570931,10411493,248.93,5.97
消费贷A005392257,72691525,10411493,141.66,4.08
消费贷A005447827,73113049,10411493,846.34,18.57
消费贷A005455760,73170870,10411493,131.92,5.21
消费贷A005456028,73172354,10411493,1474.06,58.62
消费贷A004169116,70920226,2715842,512.2,9.85
消费贷A004742792,71711338,6313874,1037.54,20.46
消费贷A005234610,72433621,6313874,248.38,4.76
消费贷A005435423,72991657,6313874,18.48,0.25
消费贷A005453204,73159647,6313874,26.68,0.47
消费贷A007354990,99546462,11865007,731.4,8.69
消费贷A004620526,71557851,7951676,3659.25,88.07
消费贷A005232885,72417483,7951676,1557.78,45.05
消费贷A007354289,99517401,11994124,86.71,1.02
消费贷A007354289,99517426,11994124,17.39,0.19
消费贷A007354610,99527473,11994124,3161.28,37.59
消费贷A005517166,73742059,6902085,313.01,10.1
消费贷A004257623,71072222,9840210,1915.75,36.81
消费贷A005413282,72805544,9840210,278.47,2.66
消费贷A005413500,72805652,9840210,24.11,0.23
消费贷A005422705,72870416,5264629,28.45,0.27
消费贷A005424035,72880991,5264629,24.26,0.56
消费贷A005424220,72881082,5264629,45.42,0.43
消费贷A005500094,73559560,5264629,55.87,1.52
消费贷A005510254,73675702,5264629,930.47,51.9
消费贷A005524978,73813998,5264629,102.73,6.17
消费贷A005527355,73846927,5264629,162.47,5.97
消费贷A005528022,73866208,5264629,40.07,1.44
消费贷A005528142,73890730,5264629,589.27,21.77
消费贷A005528216,73901319,5264629,73.53,4.39
消费贷A005531309,73927427,5264629,51.47,1.86
消费贷A005533840,73958790,5264629,48.78,1.77
消费贷A005534322,73965323,5264629,270.13,9.97
消费贷A005534372,73965329,5264629,1182.28,43.71
消费贷A005544515,74319646,5264629,23.43,0.28
消费贷A005546209,74359279,5264629,100.45,4.14
消费贷A005553200,74661010,5264629,146.42,1.73
消费贷A007343121,99109954,5264629,10.73,0.08
消费贷A007348203,99278139,5264629,11.21,0.08
