借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
消费贷A007368124,100145045,11096263,34.38,0.62
消费贷A007368483,100160902,11096263,2021.20,28.68
消费贷A007370272,100241323,11096263,50.55,0.7
消费贷A007372741,100362339,11096263,34.38,0.62
消费贷A007373088,100380641,11096263,34.84,0.36
消费贷A007374605,100453679,11096263,16.99,0.12
消费贷A007376544,100566048,11096263,16.99,0.12
消费贷A007380490,100795580,11096263,67.15,1.17
消费贷A007381147,100822117,11096263,83.63,1.76
消费贷A007381870,100853999,11096263,124.66,1.32
消费贷A007367112,100090859,10345364,3673.76,58.31
消费贷A007371199,100279633,11321440,3003.95,56.53
消费贷A005419672,72847880,10707092,139.30,1.33
消费贷A005470049,73284260,10707092,107.86,2.36
消费贷A004238921,71038214,6270699,1379.52,26.5
消费贷A005024503,72081068,6270699,596.43,14.73
消费贷A005440275,73042090,9715072,633.07,15.23
消费贷A004983859,72026257,6244665,1834.01,45.29
消费贷A005413417,72803694,6244665,92.90,0.88
消费贷A005429761,72929360,6244665,923.60,13.29
消费贷A005438924,73029260,6244665,32.58,1.42
消费贷A005232473,72400023,8486794,227.73,6.57
消费贷A005414598,72809839,8486794,1511.38,51.07
消费贷A005528066,73877137,10627018,2516.99,93.09
消费贷A005528069,73877155,10627018,1573.14,58.17
消费贷A005528069,73877162,10627018,943.92,34.89
消费贷A005528127,73888113,10627018,2266.65,83.84
消费贷A007354831,99540685,11051590,17.01,0.12
消费贷A007355302,99568164,11051590,17.01,0.12
消费贷A007361775,99844222,11051590,33.86,0.37
消费贷A007363241,99921039,11051590,17.01,0.12
消费贷A007369352,100197034,11051590,252.67,3.57
消费贷A007373812,100416827,11051590,50.55,0.7
消费贷A007377164,100602774,11051590,335.70,5.94
消费贷A007382728,100896077,11051590,56.09,1.18
消费贷A005419824,72849762,7928553,1058.85,20.34
消费贷A005431545,72950233,7928553,922.18,35.67
消费贷A005451103,73136874,3883881,97.61,3.83
消费贷A007373792,100415861,3883881,679.47,12.06
消费贷A007373815,100417007,3883881,215.03,4.84
消费贷A007376080,100538326,3883881,408.47,17
消费贷A005413619,72806613,10247173,1391.99,13.33
消费贷A005428562,72914578,10247173,1391.99,13.33
消费贷A005442669,73064203,10247173,3568.22,141.89
消费贷A005445485,73093548,10247173,3568.22,141.89
消费贷A005448943,73122354,10247173,3568.22,141.89
消费贷A005454155,73163976,10247173,963.02,16.9
消费贷A005432771,72963999,7277339,461.86,6.64
消费贷A005433733,72973254,7277339,84.71,1.21
消费贷A005434484,72979925,7277339,163.58,6.28
消费贷A005436119,72997347,7277339,1137.64,16.37
消费贷A005444901,73087767,7277339,2749.96,48.26
消费贷A005446546,73102703,7277339,4101.94,71.98
消费贷A005458743,73198026,7277339,8860.55,148.06
消费贷A005475954,73341954,7277339,1479.12,32.49
消费贷A005272944,72474917,4381280,23.47,0.65
消费贷A005417652,72834626,4381280,696.07,6.66
消费贷A005417691,72834632,4381280,92.90,0.88
消费贷A005417691,72834634,4381280,4.77,0.04
消费贷A005418012,72836913,4381280,28.39,0.27
消费贷A005419465,72846159,4381280,543.79,18.36
消费贷A005419458,72846186,4381280,7.09,0.06
消费贷A005460746,73207932,4381280,32.53,0.7
消费贷A005463451,73226125,4381280,1362.00,29.92
消费贷A005466546,73253394,7352974,399.75,17.65
消费贷A007355348,99571695,7352974,17.01,0.12
消费贷A007365929,100037614,7352974,33.86,0.37
消费贷A007366527,100067853,7352974,661.93,10.49
消费贷A005524230,73806103,1087801,94.82,3.46
消费贷A005527972,73858073,1087801,203.25,7.49
消费贷A005539791,74141089,1087801,288.65,11.99
消费贷A005540256,74152233,1087801,157.15,6.5
消费贷A005553493,74677223,1087801,160.19,1.89
消费贷A007301957,98063749,1087801,141.25,2.22
消费贷A007309119,98268906,1087801,198.03,3.12
消费贷A007311330,98325395,1087801,233.41,3.69
消费贷A007322952,98612560,1087801,1836.70,14.54
消费贷A007333074,98803835,1087801,2446.03,58.37
消费贷A007335527,98878450,1087801,61.91,1.44
消费贷A007337870,98953072,1087801,813.84,19.4
消费贷A007340982,99052215,1087801,1442.47,34.42
消费贷A007342401,99091887,1087801,10.75,0.08
消费贷A007342606,99096038,1087801,52.64,0.41
消费贷A007342614,99096145,1087801,76.21,0.6
消费贷A007342750,99099842,1087801,66.47,0.52
消费贷A007343362,99115606,1087801,1456.71,11.53
消费贷A005444140,73080844,8696498,1230.66,21.58
消费贷A007353131,99427081,8696498,8.76,0.06
消费贷A007353873,99507118,8696498,17.01,0.12
消费贷A007358495,99712995,8696498,2974.02,94.88
消费贷A007359144,99739711,8696498,2141.00,51.09
消费贷A007359691,99760836,8696498,1670.50,33.18
消费贷A005416175,72822163,7944012,313.92,10.6
消费贷A005424172,72879441,6406266,1316.15,44.48
消费贷A005415822,72817722,10824616,4125.14,139.44
消费贷A007369860,100226589,7159876,1218.88,17.29
消费贷A007367534,100103272,7745891,2137.99,33.92
消费贷A007367538,100103283,7745891,91.68,1.45
消费贷A007366949,100081999,3906348,33.86,0.37
消费贷A007372430,100343663,3906348,50.55,0.7
消费贷A007372696,100357446,3906348,34.38,0.62
消费贷A007372732,100361495,3906348,34.38,0.62
消费贷A007373696,100407339,3906348,42.80,0.94
消费贷A007375218,100484689,3906348,213.84,4.8
消费贷A007376838,100580187,3906348,55.13,0.58
消费贷A007377040,100592954,3906348,42.80,0.94
消费贷A007377517,100623104,3906348,42.80,0.94
消费贷A007378404,100682451,3906348,42.80,0.94
消费贷A007378673,100699849,3906348,42.80,0.94
消费贷A007380198,100777034,3906348,51.16,1.32
消费贷A007381626,100842518,3906348,3.17,0.08
消费贷A005470525,73293348,4030783,2130.67,94.26
消费贷A007374273,100438364,11304610,3547.47,80.2
消费贷A007372183,100329368,8749833,50.55,0.7
消费贷A007375080,100477363,8749833,1635.23,11.58
消费贷A007356300,99620029,1952514,18.97,0.14
消费贷A007363190,99919579,1952514,1294.74,20.54
消费贷A007373999,100424794,1952514,3651.24,82.54
消费贷A004225986,71010882,7533394,2537.56,48.78
消费贷A004047590,70761278,4047113,522.52,7.51
消费贷A004075600,70799939,4047113,870.51,16.72
消费贷A005416643,72825953,4047113,86.41,0.82
消费贷A005417756,72836453,4047113,126.25,4.24
消费贷A005418346,72837842,4047113,6.17,0.05
消费贷A005418359,72838329,4047113,365.32,12.32
消费贷A005183975,72298397,6202445,454.88,10.92
消费贷A005389175,72679524,6202445,2777.02,80.34
消费贷A005512011,73693821,3900092,859.15,35.77
消费贷A007335527,98878396,3900092,2392.79,57.11
消费贷A004595115,71512050,4679563,914.88,22
消费贷A005431132,72945630,4679563,2209.76,85.47
消费贷A005433353,72969976,4679563,225.54,8.71
消费贷A005343318,72576618,7429516,3414.35,98.75
消费贷A005361496,72619582,7429516,967.15,27.97
消费贷A007369042,100182527,1397983,33.83,0.35
消费贷A007370363,100242917,1397983,34.38,0.62
消费贷A007370679,100263568,1397983,34.38,0.62
消费贷A007371217,100279815,1397983,34.38,0.62
消费贷A007372071,100324927,1397983,50.55,0.7
消费贷A007372712,100357685,1397983,34.38,0.62
消费贷A007373013,100375498,1397983,34.38,0.62
消费贷A007377366,100614815,1397983,42.80,0.94
消费贷A007377366,100614824,1397983,65.12,1.44
消费贷A007378829,100710602,1397983,51.16,1.32
消费贷A007378828,100710628,1397983,42.80,0.94
消费贷A007379959,100766680,1397983,51.16,1.32
消费贷A007380649,100803558,1397983,83.63,1.76
消费贷A007381147,100821785,1397983,36.04,0.76
消费贷A005487142,73440373,7954829,218.74,5.74
消费贷A005506606,73631395,7954829,121.68,3.9
消费贷A007355642,99591401,7954829,1238.39,14.72
消费贷A005117617,72205759,6996271,643.09,15.88
消费贷A007380559,100798430,11274913,541.6,9.6
消费贷A004446476,71339494,11321,115.37,2.2
消费贷A004559593,71479597,11321,1816.74,43.73
消费贷A004123442,70861009,3684342,934.11,17.95
消费贷A004225670,71004761,3684342,31.96,0.6
消费贷A005411964,72786931,3684342,942.96,31.86
消费贷A007384062,100985033,1975065,1458.9,10.33
消费贷A005442792,73065459,10759502,273.75,4.8
消费贷A007373279,100389570,6320621,29.88,0.21
消费贷A007377206,100605548,6320621,937.26,21.17
消费贷A004780604,71767251,7392293,90.98,2.23
消费贷A005024503,72081124,7392293,120.28,2.95
消费贷A005024503,72081152,7392293,45.93,1.11
消费贷A005413326,72803132,7392293,6.76,0.06
消费贷A005414594,72809678,7392293,258.45,2.47
消费贷A005414603,72809679,7392293,754.65,25.48
消费贷A005419654,72847936,7392293,46.38,0.44
消费贷A005426206,72898143,7392293,2623.46,88.67
消费贷A005202984,72337335,3179468,183.08,4.39
消费贷A005424194,72880485,3179468,92.90,0.88
消费贷A005432190,72957116,3179468,48.65,0.7
消费贷A005478343,73362977,9093247,1452.24,31.88
消费贷A005523492,73801110,9093247,6292.36,232.78
消费贷A005523511,73801203,9093247,1817.61,67.23
消费贷A007372699,100357587,12012379,617.91,11.6
消费贷A005528153,73891228,7516078,31.55,1.12
消费贷A005528190,73899150,7516078,31.55,1.12
消费贷A005531100,73907792,7516078,31.55,1.12
消费贷A005531292,73919962,7516078,31.55,1.12
消费贷A005531324,73931728,7516078,52.80,3.12
消费贷A005535291,73978770,7516078,52.80,3.12
消费贷A005536575,74002402,7516078,2686.89,99.38
消费贷A005117617,72205768,1686087,24.81,0.6
消费贷A005183782,72297492,1686087,22.04,0.51
消费贷A005353022,72597067,1686087,13.94,0.19
消费贷A005361358,72619379,1686087,26.14,0.48
消费贷A005382582,72662260,1686087,43.78,1.23
消费贷A005387864,72673279,1686087,25.73,0.48
消费贷A005392257,72691522,1686087,22.96,0.63
消费贷A005409085,72755883,1686087,45.60,1.29
消费贷A005416003,72820585,1686087,59.21,1.97
消费贷A005416705,72826396,1686087,58.22,1.93
消费贷A005422115,72866088,1686087,14.05,0.13
消费贷A005422832,72871075,1686087,7.14,0.06
消费贷A005424187,72879909,1686087,5.85,0.05
消费贷A005428747,72916003,1686087,17.59,0.16
消费贷A005430043,72932045,1686087,152.25,2.18
消费贷A005446646,73103453,1686087,29.55,0.5
消费贷A005447897,73114350,1686087,90.96,3.18
消费贷A005486461,73430134,1686087,4.22,0.08
消费贷A005337421,72570125,8825800,69.63,1.99
消费贷A005527457,73847244,8825800,80.80,2.94
消费贷A005531318,73929509,8825800,3146.22,116.37
消费贷A005531321,73929785,8825800,1175.06,71.11
消费贷A005423825,72879700,3712174,69.71,0.66
消费贷A005429530,72926817,3712174,38.75,0.37
消费贷A005462372,73216219,8359312,4709.11,208.39
消费贷A005476128,73345268,11127179,1386.67,30.46
消费贷A004165154,70923368,7065341,30.89,0.57
消费贷A005426459,72899905,7065341,27.87,0.51
消费贷A005434527,72980626,7065341,461.86,6.64
消费贷A005434527,72980631,7065341,462.82,6.65
消费贷A005434617,72981518,7065341,263.03,10.17
消费贷A007361264,99819007,369981,1015.00,11.43
消费贷A007371415,100291123,369981,790.89,8.41
消费贷A004625542,71554865,1434724,200.19,4.79
消费贷A005047227,72112952,1434724,1256.48,31.03
消费贷A007362191,99860640,10710610,25.95,0.39
消费贷A007365929,100037633,10710610,33.86,0.37
消费贷A007367927,100137291,10710610,50.58,0.74
消费贷A007367927,100137324,10710610,50.58,0.74
消费贷A007368491,100161231,10710610,16.99,0.12
消费贷A007373088,100380602,10710610,169.05,1.79
消费贷A007373088,100380621,10710610,33.83,0.35
消费贷A007377819,100640590,10710610,671.38,11.91
消费贷A007380185,100777256,10710610,50.55,0.7
消费贷A007381693,100842394,10710610,67.15,1.17
消费贷A007382728,100896162,10710610,83.63,1.76
消费贷A007382922,100903000,10710610,40.33,0.85
消费贷A004343512,71182660,6352380,344.80,6.62
消费贷A005193422,72312754,6352380,1829.65,44.03
消费贷A005407871,72748423,6352380,661.53,19.13
消费贷A007337941,98954600,2984315,776.05,18.51
消费贷A007369525,100207844,7139281,3367.82,47.81
消费贷A005433507,72971477,6973330,1385.39,19.93
消费贷A005433685,72972910,6973330,1385.39,19.93
消费贷A005433790,72973792,6973330,1662.41,23.93
消费贷A005437075,73008784,6973330,1847.14,26.59
消费贷A005445435,73093194,6973330,1186.37,14.84
消费贷A005518579,73756371,6973330,2708.99,87.54
消费贷A005528001,73861129,6973330,31.55,1.12
消费贷A005528037,73871144,6973330,35.88,1.44
消费贷A005528100,73882219,6973330,31.55,1.12
消费贷A005528190,73898753,6973330,31.55,1.12
消费贷A005528194,73899513,6973330,2144.19,79.31
消费贷A007367423,100099634,7840420,17.01,0.12
消费贷A007369433,100200681,7840420,16.99,0.12
消费贷A007370315,100239805,7840420,945.18,17.77
消费贷A005535327,73979361,11677461,31.55,1.12
消费贷A005535330,73980838,11677461,1054.75,63.82
消费贷A005537948,74059400,11677461,31.55,1.12
消费贷A005537948,74059440,11677461,251.78,9.27
消费贷A007342358,99091134,11677461,8.76,0.06
消费贷A007359643,99759626,11677461,86.71,1.02
消费贷A007359644,99759643,11677461,17.01,0.12
消费贷A007360256,99774450,11677461,2974.02,94.88
消费贷A007362584,99883058,11677461,429.04,4.83
消费贷A005451109,73136421,6313611,66.53,1.15
消费贷A005480431,73379272,6313611,1652.33,80.53
消费贷A007376645,100570051,7534846,1163.75,26.3
消费贷A005453560,73157319,11260114,2372.67,29.69
消费贷A005452859,73159065,11260114,3896.14,102.85
消费贷A004640697,71574328,3918752,103.16,2.46
消费贷A005415606,72815666,3918752,411.74,13.9
消费贷A005423666,72878475,3918752,92.90,0.88
消费贷A005427405,72905278,3918752,36.95,1.22
消费贷A005431997,72955500,3918752,163.00,6.3
消费贷A005442447,73062148,4638229,1070.52,42.54
消费贷A007363338,99923829,4638229,33.86,0.37
消费贷A007363338,99923848,4638229,33.86,0.37
消费贷A007367530,100109092,4638229,1184.16,13.33
消费贷A007367530,100109105,4638229,169.19,1.89
消费贷A007367530,100109125,4638229,33.86,0.37
消费贷A007368274,100153604,4638229,507.10,5.39
消费贷A007368274,100153611,4638229,33.83,0.35
消费贷A007368274,100153625,4638229,258.07,2.74
消费贷A005554835,74719394,2818147,986.06,11.72
消费贷A004864046,71873049,8820735,46.39,0.67
消费贷A005201693,72337073,8820735,183.08,4.39
消费贷A005232432,72399146,8820735,46.54,0.44
消费贷A005253637,72442537,8820735,227.73,6.57
消费贷A005445796,73096026,8820735,136.82,2.39
消费贷A005447145,73106762,8820735,103.10,4.07
消费贷A005447454,73110001,8820735,110.59,1.92
消费贷A005448103,73113618,8820735,110.13,2.4
消费贷A005455125,73169192,8820735,957.21,16.78
消费贷A005458016,73187030,8820735,544.64,11.94
消费贷A005476079,73342922,8820735,275.27,6.02
消费贷A005479644,73374409,8820735,879.30,23.19
消费贷A005519814,73759947,8820735,12139.43,677.75
消费贷A005527463,73847667,8820735,31.55,1.12
消费贷A005527973,73863746,8820735,6.05,0.04
消费贷A005528037,73871601,8820735,35.88,1.44
消费贷A005528104,73883619,8820735,31.55,1.12
消费贷A005528187,73897334,8820735,31.55,1.12
消费贷A005531114,73909608,8820735,40.17,1.8
消费贷A005531291,73919224,8820735,31.55,1.12
消费贷A005531323,73931323,8820735,52.80,3.12
消费贷A005531708,73935584,8820735,157.39,5.79
消费贷A005533820,73956847,8820735,31.55,1.12
消费贷A005534961,73972696,8820735,31.55,1.12
消费贷A005540254,74151700,8820735,35.88,1.44
消费贷A005540254,74151713,8820735,35.88,1.44
消费贷A005542471,74221686,8820735,179.05,7.43
消费贷A007331996,98775265,8820735,6651.07,158.77
消费贷A007342918,99104532,8820735,1171.66,9.27
消费贷A007343120,99109944,8820735,17.46,0.13
消费贷A007344300,99144168,8820735,17.46,0.13
消费贷A007344300,99144181,8820735,8.76,0.06
消费贷A007345127,99174299,8820735,17.46,0.13
消费贷A007345369,99183968,8820735,261.03,2.06
消费贷A007348000,99270763,8820735,2207.00,17.47
消费贷A007350181,99333592,8820735,877.56,6.94
消费贷A007350322,99339451,8820735,954.99,7.55
消费贷A007351031,99358324,8820735,3189.89,25.25
消费贷A007351450,99370366,8820735,945.94,7.48
消费贷A007352727,99415189,8820735,2609.91,20.66
消费贷A007353579,99447110,8820735,1733.13,20.6
消费贷A007354098,99513004,8820735,1880.40,22.35
消费贷A007354598,99527132,8820735,17.39,0.19
消费贷A007355748,99594465,8820735,1984.93,23.59
消费贷A007356483,99629042,8820735,17.01,0.12
消费贷A007356989,99653975,8820735,17.01,0.12
消费贷A007357426,99670698,8820735,3115.22,37.04
消费贷A007372045,100320804,7617,34.38,0.62
消费贷A007380448,100794030,7617,903.44,16.04
消费贷A005539687,74135253,9087490,35.88,1.44
消费贷A005539687,74135258,9087490,179.05,7.43
消费贷A005539687,74135263,9087490,35.88,1.44
消费贷A005539687,74135268,9087490,35.88,1.44
消费贷A005539687,74135276,9087490,35.88,1.44
消费贷A005539687,74135283,9087490,35.88,1.44
消费贷A005539687,74135291,9087490,35.88,1.44
消费贷A005554183,74701102,9087490,8.76,0.06
消费贷A007345644,99195316,9087490,130.53,1.03
消费贷A007345644,99195328,9087490,130.53,1.03
消费贷A007349102,99302285,9087490,8.76,0.06
消费贷A007350357,99340133,9087490,8.76,0.06
消费贷A007351562,99374394,9087490,8.76,0.06
消费贷A007353579,99447153,9087490,17.39,0.19
消费贷A007353974,99511261,9087490,515.88,10.23
消费贷A007355221,99560055,9087490,125.63,0.94
消费贷A005457367,73185052,6317373,3037.09,120.77
消费贷A007367468,100100744,6546425,203.99,2.28
消费贷A007369391,100198728,6546425,468.22,6.63
消费贷A007371119,100275046,6546425,169.90,3.18
消费贷A007371789,100308398,6546425,311.28,2.2
消费贷A007372705,100356833,6546425,706.89,13.28
消费贷A007373996,100424476,8768491,335.70,5.94
消费贷A007373996,100424497,8768491,651.88,11.56
消费贷A005438924,73029257,4100266,485.45,21.13
消费贷A005531323,73930811,4100266,2987.26,180.95
消费贷A005504186,73598002,11496222,1247.55,40.3
消费贷A005337396,72569924,7167851,55.81,1.58
消费贷A005337374,72569934,7167851,122.51,1.17
消费贷A005416128,72821783,7167851,133.39,1.27
消费贷A005425833,72893136,7167851,46.54,0.44
消费贷A005425854,72893161,7167851,3074.91,103.95
消费贷A007354203,99514808,10503862,26.53,0.19
消费贷A007354194,99514843,10503862,1992.18,14.94
消费贷A005463722,73231482,1915808,272.2,5.97
消费贷A007373382,100392903,2192769,940.93,24.81
消费贷A007381377,100830657,2192769,1018.81,26.88
消费贷A005414927,72812516,9741694,107.09,1.02
消费贷A005417110,72832704,9741694,229.25,2.19
消费贷A005417112,72832706,9741694,138.12,1.32
消费贷A005422018,72865570,9741694,27.42,0.89
消费贷A005426708,72900892,9741694,9.88,0.09
消费贷A005429631,72928057,9741694,184.81,2.65
消费贷A005433982,72975290,9741694,12.27,0.16
消费贷A005447853,73113450,9741694,1074.76,42.72
消费贷A005451751,73142064,9741694,180.08,7.13
消费贷A005454381,73164202,9741694,958.50,16.8
消费贷A005454664,73165807,9741694,36.16,0.62
消费贷A007372187,100329925,74841,912.11,6.46
消费贷A007381663,100843214,2998442,1425.92,37.65
消费贷A005417944,72837148,8587457,696.07,6.66
消费贷A005436559,73001425,8587457,1536.38,59.44
消费贷A005554285,74706712,11742456,346.67,4.11
消费贷A007334310,98839926,11742456,173.35,2.05
消费贷A007354950,99545382,11742456,50.97,0.38
消费贷A007354950,99545392,11742456,17.01,0.12
消费贷A007354950,99545402,11742456,17.01,0.12
消费贷A007357403,99669872,11742456,679.21,5.09
消费贷A007357403,99669880,11742456,135.86,1.01
消费贷A007357403,99669894,11742456,84.93,0.63
消费贷A007357403,99669911,11742456,17.01,0.12
消费贷A007360729,99793205,11742456,1294.74,20.54
消费贷A007365663,100015695,11742456,169.19,1.89
消费贷A007365663,100015733,11742456,33.86,0.37
消费贷A007366723,100074721,11742456,169.19,1.89
消费贷A007366723,100074737,11742456,40.78,0.45
消费贷A007366925,100081939,11742456,1294.74,20.54
消费贷A007367697,100113265,11742456,1719.54,34.15
消费贷A007368154,100145519,11742456,171.72,3.2
消费贷A007368154,100145525,11742456,34.38,0.62
消费贷A007368220,100153295,11742456,2137.99,48.32
消费贷A007369634,100212044,11742456,113.83,2.14
消费贷A007370304,100239526,1503510,50.55,0.7
消费贷A007378570,100693523,1503510,16.99,0.12
消费贷A007380248,100784579,1503510,3226.46,34.31
消费贷A005514631,73727828,11513385,2885.58,93.27
消费贷A007370350,100241546,2531603,2569.33,36.46
消费贷A007374324,100439332,2531603,653.06,6.94
消费贷A007372348,100339159,4586,50.55,0.7
消费贷A007376104,100541452,4586,67.15,1.17
消费贷A007377431,100607651,4586,1160.52,26.23
消费贷A005540389,74155212,11603583,1271.52,52.98
消费贷A005167311,72279218,10200085,421.81,10.14
消费贷A005502354,73585180,11336475,92.63,2.96
消费贷A005506361,73628937,11336475,39.32,1.25
消费贷A005507494,73642827,11336475,485.63,27.07
消费贷A005512240,73696756,11336475,590.66,19.07
消费贷A005517143,73741766,11336475,190.44,6.13
消费贷A005521634,73770748,11336475,55.53,2.01
消费贷A005524241,73806345,11336475,31.68,1.12
消费贷A005524880,73812184,11336475,1101.23,40.72
消费贷A005527964,73857560,11336475,39.35,1.4
消费贷A005531686,73934520,11336475,314.69,11.61
消费贷A005531702,73934858,11336475,80.83,2.98
消费贷A004594171,71508382,9532154,797.05,19.16
消费贷A005295445,72498343,9532154,2484.40,71.85
消费贷A005412467,72793198,9532154,1191.06,11.41
消费贷A005412483,72793203,9532154,18.41,0.17
消费贷A005416254,72822629,9532154,448.60,4.29
消费贷A005424222,72881114,9532154,640.38,6.13
消费贷A005458741,73198219,9532154,7605.01,336.55
消费贷A005464313,73238805,5824812,2565.4,56.35
消费贷A004598309,71518610,9185775,1853.36,44.6
消费贷A004906042,71921774,9185775,32.19,0.77
消费贷A005428467,72913665,9185775,111.58,1.06
消费贷A005431369,72947620,9185775,72.26,1.03
消费贷A005454386,73164271,9185775,1411.82,24.77
消费贷A005460724,73207328,9185775,3055.97,135.23
消费贷A004233351,71021822,7431706,61.86,1.17
消费贷A004344855,71191287,7431706,329.48,6.32
消费贷A005424723,72885385,7431706,1815.76,61.37
消费贷A007361896,99849253,8750692,1294.74,20.54
消费贷A007363392,99925205,8750692,3337.65,66.31
消费贷A005531307,73971896,2347847,17.80,0.27
消费贷A005545127,74327947,2347847,715.96,29.8
消费贷A005559044,74832192,2347847,121.49,1.44
消费贷A005418595,72840220,6581464,232.55,2.22
消费贷A005458774,73198295,6581464,106.48,2.32
消费贷A005466542,73253245,6581464,185.64,4.06
消费贷A005479522,73374235,6581464,119.64,1.98
消费贷A005482286,73390122,6581464,144.88,4.44
消费贷A005489221,73453372,6581464,58.05,1.5
消费贷A005510226,73675134,6581464,245.34,7.92
消费贷A007378014,100653475,11718473,3102.78,70.13
消费贷A005518834,73757810,11455189,4131.54,230.64
消费贷A005528118,73885618,7742943,421.94,25.49
消费贷A005528118,73885632,7742943,1320.01,79.9
消费贷A005539670,74132578,7742943,322.24,13.4
消费贷A005543031,74244300,7742943,399.15,20.35
消费贷A007336264,98898668,7742943,104.03,1.23
消费贷A007336264,98898672,7742943,35.35,0.41
消费贷A007342606,99096015,7742943,18.23,0.14
消费贷A007343975,99133943,7742943,52.34,0.41
消费贷A007346970,99245327,7742943,102.61,2.83
消费贷A007349622,99316718,7742943,18.28,0.14
消费贷A007354071,99512715,7742943,173.69,2.06
消费贷A007354650,99528472,7742943,34.72,0.4
消费贷A007361321,99820216,7742943,75.94,1.2
消费贷A007361902,99849390,7742943,35.62,0.56
消费贷A005415224,72813012,3763120,97.07,0.92
消费贷A005417536,72833894,3763120,32.47,1.06
消费贷A005419430,72845889,3763120,95.93,0.91
消费贷A005426129,72897035,3763120,27.29,0.89
消费贷A005430238,72934529,3763120,123.16,4.73
消费贷A005430240,72934536,3763120,1978.48,57.21
消费贷A005432206,72957235,3763120,422.79,6.08
消费贷A005501040,73570202,11462154,1133.91,31.35
消费贷A005524916,73812948,11462154,36.52,1.31
消费贷A005528135,73890362,11462154,31.55,1.12
消费贷A005528135,73890451,11462154,31.55,1.12
消费贷A005544413,74295259,11462154,35.88,1.44
消费贷A005548733,74527266,11462154,19.73,0.22
消费贷A007330574,98745463,11462154,42.86,0.99
消费贷A007330574,98745474,11462154,42.86,0.99
消费贷A007330574,98745483,11462154,42.86,0.99
消费贷A007335744,98882759,11462154,42.86,0.99
消费贷A007355542,99586539,11462154,17.39,0.19
消费贷A007355559,99586911,11462154,17.01,0.12
消费贷A007366145,100043908,11462154,33.86,0.37
消费贷A007366709,100074452,11462154,17.01,0.12
消费贷A007367256,100093181,11462154,33.86,0.37
消费贷A007369037,100182093,11462154,34.38,0.62
消费贷A007372454,100345103,11462154,34.38,0.62
消费贷A007372707,100357596,11462154,343.38,6.44
消费贷A007372696,100357602,11462154,53.30,0.99
消费贷A007372703,100357611,11462154,65.29,1.2
消费贷A007372699,100357624,11462154,63.74,1.18
消费贷A007372712,100357657,11462154,1030.31,19.37
消费贷A007372777,100364403,11462154,34.38,0.62
消费贷A007372795,100365628,11462154,52.67,0.96
消费贷A007372794,100365656,11462154,82.64,1.53
消费贷A007372867,100368465,11462154,343.38,6.44
消费贷A007372864,100368482,11462154,343.38,6.44
消费贷A007373011,100375491,11462154,1240.17,23.33
消费贷A005180955,72294431,8842680,183.21,4.39
消费贷A005202381,72337190,8842680,93.01,1.33
消费贷A005253617,72440420,8842680,227.78,6.57
消费贷A005435164,72987970,8842680,646.58,9.3
消费贷A005451103,73136835,8842680,1070.66,42.54
消费贷A005479497,73372810,8842680,799.47,35.34
消费贷A005525896,73828624,8842680,397.46,14.7
消费贷A004190026,70951651,8598851,2341.9,45.02
消费贷A004576652,71484052,3440936,490.01,11.78
消费贷A007368697,100165448,8808861,3498.38,37.2
消费贷A005540894,74165946,8898893,179.05,7.43
消费贷A005541369,74181280,8898893,179.05,7.43
消费贷A005542315,74217792,8898893,70.42,3.58
消费贷A007381351,100830663,9081062,1493.71,39.42
消费贷A005206651,72340197,2658866,2147.04,51.67
消费贷A005271777,72473791,1299527,92.49,1.32
消费贷A005383043,72662512,1299527,227.73,6.57
消费贷A005468618,73269030,1299527,59.15,1.29
消费贷A004230793,71013604,3202609,269.91,5.19
消费贷A007357739,99681522,8103844,84.93,0.63
消费贷A007361555,99836357,8103844,61.38,0.69
消费贷A007365791,100025293,8103844,33.86,0.37
消费贷A007375605,100505037,8103844,92.88,1.63
消费贷A007376033,100537710,8103844,67.15,1.17
消费贷A007376033,100537723,8103844,67.15,1.17
消费贷A007376650,100571410,8103844,67.15,1.17
消费贷A007377531,100623333,8103844,67.15,1.17
消费贷A007377531,100623348,8103844,67.15,1.17
消费贷A007377703,100634976,8103844,16.99,0.12
消费贷A007377703,100634986,8103844,16.99,0.12
消费贷A007378919,100714855,8103844,17.02,0.24
消费贷A007351595,99375042,11052973,739.03,5.85
消费贷A004443596,71305448,71081,16.66,0.3
消费贷A004806954,71806156,71081,46.39,0.67
消费贷A004934216,71958286,71081,3547.57,87.61
消费贷A004997177,72045916,3638463,189.37,4.67
消费贷A007371452,100294540,10225759,4875.34,69.22
消费贷A005389430,72679579,482004,1236.06,35.75
消费贷A004561487,71491918,2618688,548.97,13.2
消费贷A004576624,71495648,2618688,2397.57,57.7
消费贷A005538982,74085491,7774941,418.98,15.47
消费贷A005459083,73200512,9635880,1959.37,86.67
消费贷A005459083,73200540,9635880,334.53,14.78
消费贷A005343498,72576946,1901019,345.52,9.98
消费贷A005544432,74314564,11590298,354.95,2.81
消费贷A007332092,98777891,242473,1525.33,36.4
消费贷A007367692,100112803,12038459,895.67,17.77
消费贷A005423202,72873186,1429304,271.96,9.17
消费贷A005434343,72978368,1429304,166.80,2.39
消费贷A005539687,74135708,1429304,761.88,31.72
消费贷A005539687,74135714,1429304,3583.08,149.32
消费贷A005542084,74210245,1429304,114.33,4.76
