借款标题,投资记录ID,用户ID,还款金额（单位元，保留两位小数）,利息
消费贷A000136446,59701892,2592018,67.78,1.22
消费贷A000138394,59893754,2592018,140.29,3.4
消费贷A001543471,66060464,2592487,75.05,4.71
消费贷A007337419,98960685,2592487,142.18,3.96
消费贷A002904979,69088743,2592914,53.20,4.17
消费贷A004166526,70920044,2592914,1059.77,96.26
供应链A007369897,100224487,2593008,37.95,1.48
100起投，首信1号4950A000129324,59135756,2593312,5.96,0.07
消费贷A000146317,60508611,2594580,263.81,8.01
供应链A007380367,100786300,2594988,108.35,0.85
供应链A007383807,100962807,2595063,36.79,0.21
供应链A005542941,74266431,2595141,89.86,7.19
消费贷A000141215,60167337,2595352,46.33,1.12
供应链A007381054,100808294,2595531,164.38,2.92
供应链A007332535,98792119,2595953,841.98,74.94
供应链A007367216,100098806,2595957,32.89,1.36
供应链A007383725,100942512,2596498,13.01,0.03
100起投，首信1号4802A000128914,59087832,2596501,7.25,0.09
消费贷A002775235,68833315,2596622,43.48,3.4
消费贷A002775235,68833363,2596622,125.19,9.99
供应链A007372322,100340214,2596643,1.98,0.04
100起投，首信1号3497A000123919,58520792,2596661,27.65,0.34
100起投，首信1号5043A000129592,59167880,2596661,204.32,3.83
100起投，首信1号5661A000131544,59329631,2596661,8.12,0.13
消费贷A000154295,60994471,2596661,28.15,1.03
供应链A007356217,99622678,2596708,101.90,4.23
100起投，首信1号3080A000122464,58308385,2596845,7.45,0.09
100起投，首信1号3084A000122468,58309211,2596845,3.72,0.04
100起投，首信1号3123A000122661,58335854,2596845,5.87,0.07
100起投，首信1号3285A000123125,58397152,2596845,3.74,0.04
100起投，首信1号3402A000123529,58453346,2596845,3.87,0.04
100起投，首信1号5075A000129838,59177394,2596845,15.41,0.28
100起投，首信1号6487A000134062,59552002,2596845,202.59,3.67
100起投，首信1号6803A000135141,59636621,2596845,138.78,2.51
消费贷A000136554,59711048,2596845,394.88,9.55
消费贷A000136554,59711231,2596845,12.28,0.27
消费贷A000140246,60064805,2596845,131.29,3.17
消费贷A000141383,60184765,2596845,123.32,2.99
消费贷A000140341,60079317,2597206,12.93,0.3
消费贷A000152649,60907277,2597206,24.90,0.91
供应链A007362242,99881295,2597409,73.14,3.04
供应链A007379579,100762312,2597743,61.30,0.5
供应链A007358997,99738853,2597836,132.48,5.5
消费贷A000148018,60619809,2598125,67.78,1.22
消费贷A000148018,60619994,2598125,18.65,0.34
100起投，首信1号3564A000124271,58549131,2598140,49.12,0.61
消费贷A000138723,59916907,2598140,149.98,3.63
供应链A007369897,100225595,2598762,206.60,8.06
供应链A007355546,99593505,2599312,278.59,24.79
消费贷A000153287,60959774,2599380,246.68,9.01
供应链A007372614,100351316,2599427,226.28,8.82
消费贷A000152211,60851509,2599486,72.27,2.19
消费贷A000212616,62309044,2599516,35.72,1.26
供应链A007380752,100822868,2599618,51.62,0.41
消费贷A000210791,62113756,2599858,10.55,0.46
供应链A007374296,100437692,2600449,22.31,0.38
供应链A007349882,99331282,2600668,82.53,3.42
供应链A007327341,98686299,2600682,590.59,52.56
供应链A007374306,100436874,2600853,220.05,3.91
消费贷A000157623,61133183,2600961,16.76,0.6
消费贷A000158564,61158443,2600961,336.26,12.27
消费贷A000153016,60929846,2601119,10.11,0.37
100起投，首信1号2885A000121862,58234786,2601274,7.66,0.09
100起投，首信1号3454A000123661,58464870,2601274,68.97,0.85
100起投，首信1号3961A000125704,58739453,2601274,4.05,0.04
100起投，首信1号3961A000125704,58739469,2601274,7.63,0.09
100起投，首信1号4002A000125806,58747336,2601274,10.68,0.13
100起投，首信1号4894A000129223,59120896,2601274,10.93,0.13
100起投，首信1号5138A000129911,59187477,2601274,8.12,0.14
消费贷A000139530,60011829,2601274,834.46,20.24
消费贷A007330222,98941417,2601309,160.19,4.46
供应链A007362842,99901722,2601329,100.00,3.95
供应链A007374432,100449384,2601329,141.23,2.51
供应链A007383752,100946504,2601495,107.40,1.91
消费贷A000161266,61327158,2601646,167.18,6.29
消费贷A000161436,61334325,2601646,167.18,6.29
消费贷A000161749,61341125,2601646,279.02,10.55
消费贷A000536166,63116302,2601678,299.90,15.37
供应链A007375289,100486145,2601813,128.00,2.27
供应链A007358593,99722381,2601941,185.02,7.68
供应链A007360574,99788599,2602117,29.67,1.23
供应链A007374644,100451187,2602199,738.82,13.11
供应链A007377472,100613836,2602719,15.35,0.27
100起投，首信1号6295A000133454,59484397,2602725,36.14,0.64
消费贷A005541576,74292770,2602725,346.67,4.11
供应链A005548000,74410693,2602725,687.36,60.49
消费贷A000147973,60615951,2602744,266.69,8.1
消费贷A000148814,60650343,2602751,15.77,0.48
供应链A007357188,99685446,2602760,36.28,1.43
消费贷A001221913,65297389,2602991,431.50,25.1
100起投，首信1号6575A000134348,59571447,2603035,67.12,1.22
供应链A007327341,98687356,2603080,765.05,68.09
供应链A007382141,100859469,2603288,21.99,0.17
消费贷A001200333,65251718,2603559,31.74,1.78
消费贷A003455328,69904043,2603559,416.50,8.01
消费贷A000155388,61051188,2603652,200.55,7.32
消费贷A000623778,63776012,2603653,12.86,0.7
消费贷A000174511,101171987,2603800,0.22,0.01
消费贷A003433124,69881977,2604426,177.47,3.41
消费贷A000154486,61021935,2604577,87.08,3.18
消费贷A004072021,70824537,2604723,247.51,22.4
消费贷A005475091,73330983,2604723,251.53,27.34
消费贷A002763733,68827727,2604940,8.72,0.7
消费贷A004643200,71643009,2604981,127.85,12.79
供应链A007352040,99398208,2605082,42.51,3.78
消费贷A007354832,99540838,2605414,258.66,9.29
供应链A005550125,74568413,2605576,923.70,81.28
供应链A007360993,99821208,2605596,963.51,39.99
供应链A005534911,73980648,2605699,154.01,12.32
供应链A007375634,100500673,2605758,67.30,1.14
消费贷A000154799,61024851,2605881,284.62,10.39
供应链A007376243,100562505,2605986,125.21,2.22
100起投，首信1号5487A000130955,59275439,2606012,68.24,1.27
100起投，首信1号5487A000130955,59275450,2606012,68.24,1.27
100起投，首信1号5487A000130955,59275462,2606012,68.24,1.27
供应链A007346801,99247476,2606012,249.77,22.23
消费贷A000152204,60876610,2606088,51.12,1.87
供应链A007377232,100597584,2606116,712.85,12.65
消费贷A003353383,69759063,2606175,98.74,8.43
消费贷A005193275,72393848,2606651,55.57,5.66
消费贷A007344215,99142009,2607187,68.76,1.89
供应链A007357219,99672160,2607832,23.67,0.93
消费贷A003529565,70037565,2608220,13.34,1.14
供应链A007365863,100031923,2608947,68.12,2.83
消费贷A000198183,61976398,2609060,20.09,0.84
消费贷A000236423,62530725,2609060,55.33,2.01
供应链A007365538,100011936,2609126,179.90,7.47
100起投，首信1号6611A000134493,59578338,2609194,338.23,6.13
100起投，首信1号6723A000134878,59598299,2609194,1270.80,23.08
供应链A007351781,99390002,2609384,96.21,3.99
供应链A007383770,100954098,2610293,24.51,0.06
消费贷A000143487,60286956,2610862,23.93,0.43
消费贷A000145742,60458972,2610862,7.40,0.13
供应链A007365665,100025549,2611075,225.46,8.9
供应链A007374644,100450655,2611075,191.15,3.39
消费贷A000150890,60797255,2611284,6.64,0.2
供应链A007366966,100086691,2611506,65.07,2.7
消费贷A003588034,70084984,2611614,13.97,0.25
供应链A005534911,73975200,2611614,12.27,0.98
供应链A007369894,100223979,2611834,1472.58,57.43
供应链A007365525,101175097,2612011,1.50,0.06
消费贷A000163951,61440862,2612174,20.09,0.84
消费贷A005382789,72737295,2612174,689.24,70.14
消费贷A001463071,65809235,2612367,153.35,9.73
供应链A007362847,99908163,2612475,160.60,6.66
供应链A007367919,100145421,2612576,349.44,5.94
供应链A007379585,100768304,2613005,283.47,2.23
供应链A007376665,100580126,2613422,177.72,1.44
100起投，首信1号6568A000134336,59570161,2613633,20.73,0.38
消费贷A004170585,70950805,2613638,558.98,50.76
供应链A007356447,99639383,2614211,81.75,3.23
供应链A007356011,99622192,2614400,117.90,4.65
供应链A007357188,99680380,2614400,199.67,7.88
供应链A007357989,99708638,2614400,66.19,2.61
消费贷A000161101,61312443,2614427,109.24,4.11
供应链A007357219,99673634,2614734,110.73,4.37
消费贷A003453790,69901030,2615163,698.04,59.55
消费贷A000137796,59825561,2615205,32.73,0.79
供应链A007367959,100150797,2615509,717.24,12.19
供应链A007358001,99721449,2615974,160.69,13.66
消费贷A003339741,69730548,2616113,48.85,4.17
供应链A007380853,100796210,2616270,1.66,0.03
消费贷A000149789,60720229,2616760,410.02,12.45
供应链A007377065,100593089,2616903,33.52,0.59
消费贷A000154360,60989619,2616953,554.03,20.23
供应链A007355875,99606146,2617935,393.07,16.31
消费贷A000158579,61209937,2617947,208.87,7.63
消费贷A005540618,74189500,2618149,17.39,0.19
消费贷A005541707,74243210,2618149,17.39,0.19
消费贷A005544992,74338647,2618149,17.39,0.19
供应链A005545694,74404167,2618149,3.01,0.24
供应链A007382629,100879623,2618412,36.26,0.64
消费贷A005507925,73655762,2618467,899.65,106.68
消费贷A000246257,62656327,2618605,229.85,11.2
消费贷A000755734,64278473,2618605,54.00,2.97
供应链A007366233,100050386,2618656,135.75,12.08
100起投，首信1号5971A000132571,59409834,2618688,304.44,5.51
100起投，首信2号6745A000134903,59606158,2618688,338.23,6.13
100起投，首信1号6786A000135124,59631982,2618688,473.47,8.58
消费贷A000148668,60637376,2618688,186.70,5.66
消费贷A000149980,60746153,2618688,141.49,4.27
消费贷A000150373,60781303,2618688,1303.12,39.58
消费贷A000143065,60251758,2619840,36.58,0.89
供应链A005554969,74800313,2619840,43.04,3.66
消费贷A000174995,61685374,2619854,26.49,1.17
消费贷A000239809,62541364,2619902,15.78,0.77
100起投，首信1号5405A000130704,59254987,2619982,7.01,0.12
消费贷A000139875,60035933,2619982,6.92,0.12
供应链A007348799,99356070,2619982,100.00,3.95
供应链A007348799,99369088,2619982,100.00,3.95
供应链A007349162,99380607,2619982,7.41,0.63
消费贷A004261463,71070462,2620200,1099.48,99.86
消费贷A004120326,70854443,2620282,66.64,6.05
消费贷A007332197,98931816,2620518,26.95,0.73
供应链A007378320,100677644,2620853,160.17,1.3
供应链A007376883,100581064,2621060,143.56,1.17
供应链A007374475,100456789,2621367,105.99,1.8
供应链A007378359,100689017,2621367,795.85,13.53
供应链A005554617,74725639,2621538,304.84,27.13
消费贷A007313279,98370134,2621800,64.23,1.53
供应链A007377868,100645664,2621856,59.31,1.05
供应链A007367911,100141971,2621909,355.91,6.05
消费贷A001204159,65262672,2622032,144.45,8.4
供应链A007345528,99203801,2622302,153.13,6.35
供应链A005533540,73900602,2622487,243.06,19.44
供应链A007362330,99885390,2622658,35.34,1.47
100起投，首信1号4787A000128894,59084084,2623354,1.31,0.02
供应链A007376932,100604046,2623675,24.54,0.42
供应链A007362854,99907024,2623836,21.25,1.89
消费贷A002171635,67543672,2623855,189.38,14.09
消费贷A000180283,61766176,2624243,376.41,16.63
消费贷A000143328,60279705,2624347,13.55,0.4
消费贷A000157052,61100262,2624347,37.46,1.35
100起投，首信1号3084A000122468,58309180,2624368,34.43,0.42
100起投，首信1号4939A000129281,59133101,2624368,68.63,0.85
消费贷A000147909,60614432,2624368,37.40,1.13
100起投，首信1号3106A000122520,58313665,2624470,18.00,0.22
100起投，首信1号3334A000123264,58421983,2624470,171.39,2.13
100起投，首信1号3334A000123264,58422052,2624470,171.39,2.13
100起投，首信1号3336A000123266,58422259,2624470,171.39,2.13
100起投，首信1号3954A000125697,58737969,2624470,5.54,0.06
100起投，首信1号5518A000131041,59282249,2624470,119.71,2.17
供应链A007364046,99952305,2624500,38.36,1.59
供应链A007372673,100350102,2624546,335.13,5.95
100起投，首信1号3925A000125603,58721756,2624821,7.98,0.09
100起投，首信1号6506A000134177,59556436,2624821,7.14,0.12
100起投，首信1号6561A000134304,59569125,2624821,338.23,6.13
100起投，首信1号6594A000134374,59575438,2624821,67.78,1.22
消费贷A003441353,69892426,2624821,93.27,7.92
消费贷A002635339,68613663,2625394,86.84,6.86
供应链A007339888,99021291,2625394,308.18,27.43
供应链A007360937,99818935,2625476,8.33,0.33
消费贷A000163015,61394633,2625689,522.06,19.74
供应链A007367809,100158100,2625739,491.87,8.36
供应链A007354632,99529905,2625769,398.74,16.55
供应链A007375697,100533493,2625856,213.71,3.79
供应链A007377239,100614460,2626215,18.30,0.31
消费贷A000309358,62813906,2626629,4.53,0.22
供应链A007360105,99775388,2627042,166.36,6.9
消费贷A005359814,72732610,2627099,38.75,3.94
100起投，首信1号5075A000129838,59177425,2627239,90.61,1.69
100起投，首信1号6667A000134651,59591587,2627239,66.53,1.2
消费贷A000137451,59796236,2627239,62.06,1.5
100起投，首信1号5124A000129897,59183007,2627379,8.85,0.15
100起投，首信1号5286A000130283,59212958,2627379,15.29,0.27
100起投，首信1号5993A000132603,59414181,2627379,8.29,0.13
消费贷A000137514,59799770,2627379,10.35,0.24
消费贷A000179956,61758526,2627379,33.47,1.47
供应链A007379444,100743078,2627559,11.04,0.09
消费贷A005409125,72782402,2627684,574.06,61.55
供应链A007352295,99400958,2627684,219.27,9.1
100起投，首信1号3404A000123531,58454277,2628591,445.25,5.56
100起投，首信1号3455A000123662,58465277,2628591,123.43,1.54
100起投，首信1号3577A000124284,58551163,2628591,108.99,1.36
供应链A007367874,100137150,2628742,372.87,33.19
消费贷A000152650,60907682,2628791,69.10,2.52
供应链A007369895,100219911,2628969,27.50,0.49
供应链A007361183,99831769,2629287,42.06,1.75
供应链A007363769,99944160,2629477,140.43,5.83
供应链A007348799,99364575,2629598,152.60,6.03
供应链A007357989,99704299,2629946,22.00,0.87
供应链A007316045,98441392,2631488,90.29,8.04
供应链A007371014,100284240,2631776,1700.97,66.34
供应链A007362288,99882137,2631821,174.72,7.25
供应链A007379687,100767493,2632432,134.68,2.39
供应链A007376932,100603304,2632784,32.75,0.56
供应链A007375444,100499776,2633338,90.26,3.52
供应链A007380738,100790901,2633591,34.71,0.62
供应链A007366324,100079562,2633720,8.21,0.32
100起投，首信1号6885A000135287,59657099,2633751,405.83,7.36
消费贷A000145499,60445800,2633751,43.63,1.32
消费贷A001520489,65978791,2634697,353.18,22.4
消费贷A004625568,71624238,2634774,41.27,4.13
供应链A007380789,100818483,2634935,310.53,2.52
供应链A007355425,99579449,2634978,9.79,0.41
供应链A007376932,100602535,2635566,458.04,7.79
消费贷A000158519,61196720,2635580,309.17,9.39
消费贷A002800722,68900813,2635774,43.48,3.4
供应链A007358019,99703633,2635774,249.09,9.84
供应链A007382764,100888329,2635928,27.34,0.22
供应链A007358019,99697270,2636156,184.31,7.28
100起投，首信1号6150A000133054,59451312,2636180,36.79,0.67
消费贷A003364538,69783885,2636381,21.55,1.84
消费贷A005260576,72667290,2636603,49.97,5.09
100起投，首信2号6779A000134955,59618166,2636682,44.70,0.54
消费贷A005556380,74762269,2636689,1.01,0.02
供应链A007360943,99804570,2636775,189.02,7.84
供应链A007368188,100166703,2636915,211.49,7.83
供应链A007374428,100448216,2636958,18.68,0.73
消费贷A004013049,70714393,2637036,35.32,3.21
消费贷A002831064,68917266,2637129,143.15,11.37
消费贷A000701930,64112027,2637306,43.83,2.41
消费贷A005011138,72064856,2637331,100.24,10.05
消费贷A003457462,69925733,2637335,19.57,1.67
消费贷A000158127,61206578,2637415,176.81,6.46
消费贷A000152565,60887503,2637970,5.28,0.19
供应链A005537555,101114723,2639318,2.61,0.21
消费贷A005449693,73129779,2639328,364.48,37.86
供应链A007367911,100141942,2639444,62.10,1.06
供应链A007377060,100600713,2639594,32.65,0.58
消费贷A005352004,72728217,2639597,4.98,0.5
供应链A007356138,99625719,2639612,728.32,28.77
供应链A007381067,100815203,2639660,49.96,0.89
供应链A007376333,100618159,2639722,364.08,14.2
供应链A007367911,100141604,2639797,10.44,0.18
供应链A007375435,100491061,2639933,185.62,3.29
供应链A005537518,74074465,2640117,181.18,14.49
消费贷A002999182,69247179,2640324,38.91,2.9
供应链A007374659,100460197,2641127,84.09,3.28
消费贷A000622207,63659076,2641237,41.50,2.37
供应链A007374293,100436427,2641412,191.37,3.25
供应链A007358019,99695513,2641685,168.84,6.67
供应链A007382116,100862710,2641751,20.53,0.17
供应链A007365665,100025506,2641768,42.39,1.67
100起投，首信1号6191A000133149,59456128,2641778,21.19,0.38
100起投，首信1号6605A000134487,59577265,2642405,323.42,5.86
消费贷A005408267,72776281,2642802,21.75,2.3
100起投，首信1号6568A000134336,59570152,2643048,341.55,6.19
消费贷A000218454,62437497,2643048,210.56,7.69
供应链A007356139,99631636,2643292,132.22,5.49
消费贷A000153029,60937097,2643318,6.49,0.16
供应链A007374293,100436501,2643521,283.50,4.82
供应链A007368150,100155628,2643595,124.47,2.12
消费贷A003125579,69453874,2643869,46.34,3.88
供应链A007383713,100939937,2643869,161.05,6.28
供应链A007356140,99630489,2643941,274.44,10.84
消费贷A005221195,72488926,2643942,56.32,5.64
消费贷A005424730,72893895,2643942,170.93,18.32
供应链A007383764,100954804,2644563,35.68,0.08
供应链A007352671,99413423,2644596,17.07,0.71
供应链A007369897,100225591,2644868,160.89,6.28
供应链A007356011,99617732,2644983,23.42,0.93
消费贷A002786543,68838699,2645077,15.22,0.22
消费贷A000163490,61457553,2645091,717.22,31.67
消费贷A000169307,61584847,2645091,71.86,3.14
消费贷A000168645,61584972,2645091,2868.44,126.76
消费贷A000169307,61585487,2645091,143.57,6.31
消费贷A000169308,61585527,2645091,2844.06,125.7
供应链A007380372,100779194,2645285,89.16,1.58
供应链A007365684,100017902,2645455,79.12,3.28
供应链A007375153,100484595,2645525,58.39,1.04
供应链A007365558,100013102,2645553,44.25,3.94
供应链A007372264,100335632,2645807,65.74,5.65
消费贷A001100724,65024350,2645823,186.50,11.29
消费贷A000320684,62828256,2645987,34.56,1.66
供应链A007355708,99599599,2645987,259.06,10.75
供应链A005537418,74062868,2646232,40.64,3.25
100起投，首信1号6867A000135259,59650807,2646338,73.41,1.32
100起投，首信1号6937A000135564,59672348,2646338,167.73,3.03
100起投，首信1号6938A000135565,59672371,2646338,1189.93,21.6
消费贷A000136228,59690259,2646338,14.96,0.25
消费贷A000136580,59712541,2646338,730.64,17.7
消费贷A000136995,59760081,2646338,815.29,19.76
消费贷A000137249,59780657,2646338,709.74,17.21
消费贷A005408238,72772571,2646447,635.77,64.76
供应链A007376726,100582858,2646514,63.37,5.45
消费贷A000147996,60617954,2646835,191.60,5.82
供应链A007379175,100735798,2646903,137.13,1.08
供应链A007362242,99879746,2647452,70.37,2.92
消费贷A005490379,73469328,2647549,222.83,25.33
消费贷A000212474,62254368,2647582,28.22,1.33
消费贷A007342882,99103556,2647675,17.01,0.12
消费贷A007345951,99205506,2647675,17.01,0.12
供应链A007349162,99381405,2647675,100.00,8.5
消费贷A007353599,99452617,2647675,12.15,0.14
供应链A007366283,100060671,2647709,39.14,1.62
供应链A007367623,100112445,2647995,85.87,3.39
消费贷A000210791,62114262,2648259,9.52,0.42
供应链A007345528,99203877,2648386,222.54,9.24
消费贷A007355281,99564030,2649286,7.77,0.08
供应链A007360794,99800158,2649383,307.31,12.75
消费贷A007344213,99141939,2650079,17.01,0.12
消费贷A007344705,99158546,2650079,5.43,0.04
供应链A007376326,101127133,2650084,0.18,0
消费贷A000246533,62668177,2650153,84.06,4.11
消费贷A000160985,61333819,2651066,167.18,6.29
消费贷A000163301,61413115,2651066,167.18,6.29
消费贷A000163628,61480941,2651066,137.37,6.06
供应链A007361813,99847702,2651174,311.77,12.94
供应链A007380726,100792198,2652154,46.69,0.83
供应链A007379591,100815485,2652513,18.28,0.31
供应链A007377238,100610030,2652739,41.27,0.73
100起投，首信1号3482A000123756,58471885,2653377,10.37,0.13
消费贷A000621550,63609153,2654135,55.93,2.83
消费贷A000621636,63609154,2654135,27.41,1.4
消费贷A003590605,70088193,2654639,10.24,0.87
供应链A007355058,99550780,2655432,342.21,14.2
供应链A007369217,100191506,2655553,296.70,5.04
供应链A007375683,100519957,2655606,283.39,5.03
供应链A007363596,99934988,2655716,73.30,3.04
消费贷A000834838,64415116,2656185,5842.18,320.95
消费贷A000758973,64278579,2656487,28.89,1.54
消费贷A007341701,99071372,2656487,37.02,1.03
消费贷A007346383,99220451,2656700,316.37,2.37
消费贷A007353365,99435133,2656700,24.79,0.18
消费贷A007353599,99452648,2656700,55.37,0.61
供应链A007356217,99622498,2656700,151.64,6.29
供应链A007379263,100734037,2656805,85.47,7.35
供应链A007366324,100080808,2657233,1.43,0.06
供应链A007362842,99898232,2658083,100.00,3.95
供应链A007367958,100149847,2658083,88.53,1.51
消费贷A007346737,99236703,2658496,17.01,0.12
供应链A007348799,99352363,2658496,2.24,0.09
供应链A007374475,100458598,2658525,73.71,1.25
消费贷A002755113,68795102,2658884,145.53,2.09
供应链A007372673,100350416,2658923,402.12,7.14
供应链A005558780,98012399,2659134,327.10,27.8
供应链A007367910,100141003,2659277,76.70,1.3
消费贷A003310448,69678394,2659285,347.95,29.66
消费贷A000246065,62639874,2659366,25.25,1.19
供应链A007366318,100073742,2659366,125.29,5.2
100起投，首信1号5919A000132413,59392157,2659447,14.95,0.25
消费贷A000145055,60415083,2659447,13.52,0.4
消费贷A000149549,60694215,2659447,20.99,0.61
消费贷A000155650,61057171,2659447,34.55,1.26
供应链A007361846,99850329,2659583,175.54,15.62
消费贷A000246735,62722681,2659682,252.81,12.33
消费贷A000309086,62808896,2659682,29.72,1.05
消费贷A000309302,62808897,2659682,96.81,4.69
消费贷A000309681,62808898,2659682,101.48,3.7
消费贷A000529223,63100047,2659830,17.40,0.89
供应链A007378718,100711250,2660128,21.25,0.17
消费贷A003516671,69988127,2660527,69.39,5.92
消费贷A002856110,68990569,2660750,234.26,18.7
消费贷A002193129,67620133,2660803,3.14,0.03
消费贷A000137839,59829890,2660905,10.24,0.24
消费贷A000150335,60778541,2660905,13.52,0.4
消费贷A000150386,60784485,2660905,13.52,0.4
消费贷A000150460,60794932,2660905,13.52,0.4
消费贷A000150694,60815077,2660905,13.52,0.4
消费贷A000153019,60930793,2660905,745.55,27.22
消费贷A007340059,99035279,2660960,162.83,4.53
消费贷A004126765,70869192,2661031,159.27,14.47
消费贷A003339659,69728700,2661558,79.00,6.74
消费贷A005389026,72777781,2661966,123.35,13.24
100起投，首信1号5745A000131940,59344748,2662237,266.63,4.83
消费贷A000142898,60242301,2662319,17.34,0.42
消费贷A000153147,60940092,2662319,19.31,0.71
供应链A007374422,100446268,2663262,513.21,20.02
供应链A007360991,99819569,2663743,131.55,5.46
供应链A007363493,99940467,2664213,495.43,19.57
供应链A007380732,100798034,2664531,286.89,5.09
消费贷A001531579,66048639,2664753,534.33,33.9
消费贷A001538918,66048640,2664753,178.98,11.32
消费贷A001542368,66048641,2664753,446.08,28.34
供应链A007362842,99901278,2664925,38.17,1.51
供应链A007382761,101097277,2664942,1.37,0.01
供应链A007383770,100954535,2665231,2.43,0.01
供应链A007370251,100237279,2665472,185.41,3.29
供应链A007342684,99120335,2665676,75.36,6.71
消费贷A004038364,70748275,2665715,185.91,16.88
供应链A007368165,100156885,2666160,100.00,1.7
供应链A007369875,100224442,2666160,228.18,4.05
消费贷A003967360,70657885,2668120,77.14,6.91
消费贷A007348978,99296727,2668120,138.46,1.04
供应链A007367802,100124763,2668451,300.69,5.49
供应链A007375708,100521753,2668529,42.70,0.73
消费贷A003570857,70063313,2668889,48.46,4.14
消费贷A002954552,69148407,2669363,192.24,15.34
供应链A007383756,100943962,2669868,266.89,0.63
消费贷A002588894,68541578,2670409,433.81,34.57
消费贷A003058052,69335395,2670409,960.85,81.93
消费贷A004569729,71602905,2670409,28.25,2.83
供应链A007323149,98628170,2670572,244.60,21.77
供应链A007354525,99526877,2671208,138.39,5.74
供应链A007369226,100193870,2671285,153.49,2.61
100起投，首信1号3522A000124036,58522666,2671354,582.19,7.27
100起投，首信1号3527A000124041,58523056,2671354,171.39,2.13
100起投，首信1号3703A000124805,58612346,2671354,146.03,1.82
供应链A007367913,100143666,2671426,15.71,0.27
100起投，首信1号3560A000124226,58547022,2671678,523.69,6.54
供应链A007372263,100332353,2671749,5.63,0.1
供应链A007367911,100141719,2671817,388.79,6.61
供应链A007382158,100863238,2671878,31.35,2.7
100起投，首信1号5867A000132295,59384221,2671909,338.57,6.13
100起投，首信1号6113A000132925,59439545,2671909,338.23,6.13
消费贷A000146797,60535318,2671909,158.95,4.82
供应链A007355058,99550085,2672871,129.74,5.38
100起投，首信1号5492A000130960,59276882,2673281,122.67,2.3
100起投，首信1号5745A000131940,59344853,2673281,28.49,0.51
消费贷A000144956,60388737,2673281,32.38,0.95
消费贷A002929338,69081335,2673281,43.48,3.4
消费贷A003200948,69499510,2673281,46.34,3.88
消费贷A003251353,69591273,2673281,272.60,5.23
供应链A007374470,100456595,2673340,127.24,2.26
供应链A007372669,100349641,2673507,99.36,1.76
供应链A005545694,74450919,2674397,62.77,5.02
供应链A007382408,100882458,2674757,88.78,0.7
供应链A007383748,100945122,2675349,37.34,0.22
消费贷A000622284,63662551,2675715,413.92,23.62
供应链A007376025,100552168,2675922,64.76,1.15
供应链A007356140,99632112,2675946,25.47,1.01
供应链A007374319,100441373,2676028,828.03,32.29
消费贷A000138488,59901470,2676098,20.43,0.48
消费贷A000143266,60273625,2676098,13.40,0.24
消费贷A000145390,60434538,2676098,24.34,0.72
消费贷A000150991,60832065,2676098,33.65,1
消费贷A000154693,61020758,2676098,26.81,0.95
消费贷A000149976,60745876,2676415,668.27,20.29
消费贷A001396224,65650331,2676415,346.11,21.94
消费贷A003321831,69705514,2676415,21.68,0.42
消费贷A000136446,59702060,2676550,295.07,5.36
消费贷A000148246,60624220,2676694,48.46,1.47
消费贷A007344367,99146682,2676791,13.39,0.09
消费贷A005552903,74611382,2676842,38.58,0.61
消费贷A005542738,74237942,2676895,17.39,0.19
消费贷A005541620,74254482,2676895,15.91,0.12
消费贷A005541611,74254496,2676895,870.02,6.88
消费贷A005541736,74276746,2676895,109.91,1.31
供应链A007376917,100613682,2676950,124.99,2.12
供应链A007382112,100861836,2676950,113.85,0.93
供应链A007344547,99170182,2677103,373.73,15.51
消费贷A000140656,60100198,2677177,11.27,0.25
消费贷A000144773,60377686,2677177,15.12,0.44
消费贷A005518967,73777907,2677177,219.30,27.08
100起投，首信1号2987A000122078,58251262,2677216,30.74,0.38
消费贷A000623783,63773375,2677525,15.84,0.87
供应链A007357989,99715363,2677606,220.16,8.7
消费贷A000315177,62827271,2678144,690.42,33.74
消费贷A000621356,63582841,2678144,516.60,26.47
消费贷A000621728,63615149,2678144,577.96,32.97
消费贷A000622824,63719288,2678144,201.36,11.01
消费贷A000627858,63825842,2678144,862.49,47.34
消费贷A000667147,63967883,2678144,862.49,47.34
消费贷A000754054,64250618,2678144,2293.61,126.01
供应链A005537518,74078642,2678255,100.00,8
供应链A005537534,74104816,2678255,100.45,8.03
消费贷A005557369,74798499,2678255,129.49,2.04
消费贷A000146661,60524046,2678323,560.87,17.02
消费贷A000163976,61457623,2678386,46.73,2.06
消费贷A002941153,69099629,2678747,31.47,2.46
消费贷A000141221,60169817,2678805,10.24,0.24
消费贷A000141327,60178012,2678805,10.33,0.24
消费贷A000212583,62296915,2678805,29.51,1.36
供应链A007375701,100522726,2679089,30.84,0.52
供应链A007367946,100142508,2679442,322.55,11.93
消费贷A003424724,69857181,2680029,64.05,5.12
100起投，首信1号3085A000122469,58309417,2680285,3.63,0.04
消费贷A000147977,60616407,2680285,272.54,8.27
消费贷A007347730,99263201,2680418,30.68,0.22
供应链A007358019,99696246,2680418,28.16,1.11
100起投，首信1号6518A000134188,59558603,2680471,20.45,0.36
100起投，首信1号6663A000134643,59590283,2680471,33.95,0.6
消费贷A000146754,60532048,2680471,66.95,2
消费贷A000150365,60780063,2680471,13.52,0.4
消费贷A000150463,60795915,2680471,13.52,0.4
消费贷A000150666,60811437,2680471,66.95,2
消费贷A000160027,61292011,2680471,217.26,8.18
